***SENSOR SELECTION
CH 1-Voltage(±1V)
CH 2-Voltage(±1V)
CH 3-Voltage(±1V)
INTERNAL
*** Sampling Rate 
1 Data Per 1 Min
*** Duration to Monitor  
1 Day
Time(s),V,V,V,°C
71160,0.601171,0.629925,0.626730,18.2495
71220,0.601171,0.629393,0.626730,18.2495
71280,0.601171,0.629393,0.626730,18.2495
71340,0.601171,0.629393,0.626730,18.2495
71400,0.601171,0.629393,0.626730,18.2495
71460,0.601171,0.629393,0.626730,18.2495
71520,0.601171,0.629393,0.626730,18.2495
71580,0.601171,0.628860,0.626730,18.2495
71640,0.601171,0.628860,0.626730,18.2495
71700,0.601171,0.628860,0.626730,18.2495
71760,0.600639,0.628860,0.626730,18.2495
71820,0.600639,0.628860,0.626730,18.2495
71880,0.600639,0.628860,0.626198,18.2495
71940,0.600639,0.628860,0.626198,18.2495
72000,0.600639,0.628860,0.626730,18.2495
72060,0.600639,0.628328,0.626198,18.2495
72120,0.600639,0.628860,0.626198,18.2495
72180,0.600639,0.628328,0.626198,18.2495
72240,0.600639,0.628328,0.626198,18.2495
72300,0.600639,0.628328,0.626198,18.2495
72360,0.600639,0.628328,0.626198,18.2495
72420,0.600106,0.628328,0.626198,18.2495
72480,0.600639,0.628328,0.626198,18.2495
72540,0.600106,0.628328,0.626198,18.2495
72600,0.600106,0.628328,0.626198,18.2495
72660,0.600106,0.628328,0.626198,18.2495
72720,0.600106,0.628328,0.625665,18.2495
72780,0.600106,0.628328,0.625665,18.2495
72840,0.600106,0.627795,0.625665,18.2495
72900,0.600106,0.627795,0.625665,18.2495
72960,0.600106,0.627795,0.625665,18.2495
73020,0.600106,0.627795,0.625665,18.2495
73080,0.600106,0.627795,0.625665,18.2495
73140,0.600106,0.627795,0.625665,18.2495
73200,0.599574,0.627795,0.625665,18.2495
73260,0.599574,0.627263,0.625665,18.2495
73320,0.599574,0.627263,0.625133,18.2495
73380,0.599574,0.627263,0.625665,18.2495
73440,0.599574,0.627263,0.625133,18.2495
73500,0.599574,0.627263,0.625133,18.2495
73560,0.599574,0.627263,0.625133,18.2495
73620,0.599574,0.627263,0.625133,18.2495
73680,0.599574,0.627263,0.625133,18.2495
73740,0.599574,0.627263,0.624600,18.2495
73800,0.599041,0.626730,0.625133,18.2495
73860,0.599041,0.626730,0.624600,18.3301
73920,0.599041,0.626730,0.624600,18.2495
73980,0.599041,0.626730,0.624600,18.3301
74040,0.599041,0.626730,0.624600,18.3301
74100,0.599041,0.626730,0.624600,18.3301
74160,0.599041,0.626730,0.624600,18.2495
74220,0.599041,0.626730,0.624600,18.2495
74280,0.598509,0.626730,0.624600,18.3301
74340,0.599041,0.626198,0.624600,18.2495
74400,0.599041,0.626198,0.624600,18.3301
74460,0.598509,0.626198,0.624600,18.2495
74520,0.598509,0.626198,0.624068,18.3301
74580,0.598509,0.626198,0.624600,18.2495
74640,0.598509,0.626198,0.624600,18.2495
74700,0.598509,0.626198,0.624068,18.2495
74760,0.598509,0.626198,0.624068,18.3301
74820,0.598509,0.626198,0.624068,18.2495
74880,0.598509,0.626198,0.624068,18.2495
74940,0.598509,0.626198,0.624068,18.3301
75000,0.598509,0.626198,0.624068,18.3301
75060,0.597976,0.625665,0.624068,18.3301
75120,0.598509,0.625665,0.624068,18.2495
75180,0.597976,0.625665,0.624068,18.3301
75240,0.597976,0.625665,0.624068,18.2495
75300,0.597976,0.625665,0.623535,18.3301
75360,0.597976,0.625665,0.623535,18.3301
75420,0.597976,0.625665,0.623535,18.2495
75480,0.597976,0.625665,0.624068,18.2495
75540,0.597976,0.625133,0.623535,18.3301
75600,0.597976,0.625133,0.623535,18.2495
75660,0.597976,0.625133,0.623535,18.3301
75720,0.597976,0.625133,0.623535,18.3301
75780,0.597976,0.625133,0.623535,18.2495
75840,0.597444,0.625133,0.623535,18.3301
75900,0.597444,0.625133,0.623535,18.3301
75960,0.597444,0.625133,0.623535,18.3301
76020,0.597444,0.625133,0.623535,18.2495
76080,0.597444,0.624600,0.623535,18.2495
76140,0.597444,0.624600,0.623535,18.3301
76200,0.597444,0.624600,0.623535,18.3301
76260,0.597444,0.624600,0.623003,18.3301
76320,0.597444,0.624600,0.623003,18.3301
76380,0.597444,0.624600,0.623003,18.3301
76440,0.597444,0.624600,0.623003,18.3301
76500,0.596911,0.624068,0.623003,18.2495
76560,0.596911,0.624068,0.623003,18.3301
76620,0.596911,0.624068,0.623003,18.3301
76680,0.596911,0.624068,0.623003,18.3301
76740,0.596911,0.624068,0.623003,18.3301
76800,0.596911,0.624068,0.623003,18.3301
76860,0.596911,0.624068,0.622471,18.3301
76920,0.596911,0.624068,0.622471,18.3301
76980,0.596911,0.624068,0.622471,18.3301
77040,0.596911,0.624068,0.622471,18.3301
77100,0.596911,0.624068,0.622471,18.3301
77160,0.596911,0.623535,0.622471,18.3301
77220,0.596379,0.623535,0.622471,18.3301
77280,0.596379,0.623535,0.622471,18.3301
77340,0.596379,0.623535,0.622471,18.3301
77400,0.596379,0.623535,0.622471,18.3301
77460,0.596379,0.623535,0.622471,18.3301
77520,0.596379,0.623535,0.622471,18.3301
77580,0.596379,0.623535,0.622471,18.3301
77640,0.596379,0.623003,0.622471,18.3301
77700,0.596379,0.623003,0.622471,18.3301
77760,0.596379,0.623003,0.621938,18.3301
77820,0.596379,0.623003,0.621938,18.3301
77880,0.596379,0.623003,0.621938,18.4106
77940,0.595846,0.623003,0.621938,18.4106
78000,0.595846,0.623003,0.621938,18.4106
78060,0.595846,0.623003,0.621938,18.4106
78120,0.595846,0.622471,0.621938,18.4106
78180,0.595846,0.622471,0.621938,18.4106
78240,0.595846,0.622471,0.621938,18.4106
78300,0.595314,0.622471,0.621406,18.4912
78360,0.595846,0.622471,0.621406,18.4106
78420,0.595846,0.622471,0.621406,18.4106
78480,0.595314,0.622471,0.621406,18.4912
78540,0.595314,0.621938,0.621406,18.4912
78600,0.595314,0.621938,0.621406,18.4912
78660,0.595314,0.621938,0.621406,18.4912
78720,0.595314,0.621938,0.621406,18.4912
78780,0.595314,0.621938,0.621406,18.4912
78840,0.595314,0.621938,0.621406,18.5718
78900,0.595314,0.621938,0.621406,18.5718
78960,0.595314,0.621938,0.621406,18.5718
79020,0.594781,0.621406,0.621406,18.5718
79080,0.594781,0.621938,0.621406,18.5718
79140,0.594781,0.621938,0.621406,18.5718
79200,0.594781,0.621406,0.620873,18.5718
79260,0.594781,0.621406,0.620873,18.5718
79320,0.594781,0.621406,0.620873,18.6523
79380,0.594781,0.621406,0.620873,18.5718
79440,0.594781,0.621406,0.620873,18.6523
79500,0.594781,0.621406,0.620873,18.5718
79560,0.594781,0.621406,0.620873,18.6523
79620,0.594781,0.620873,0.620341,18.6523
79680,0.594781,0.620873,0.620341,18.6523
79740,0.594249,0.620873,0.620341,18.6523
79800,0.594249,0.620873,0.620341,18.6523
79860,0.594249,0.620873,0.620341,18.7329
79920,0.594249,0.620873,0.620341,18.7329
79980,0.594249,0.620873,0.620341,18.7329
80040,0.594249,0.620341,0.620341,18.6523
80100,0.594249,0.620341,0.620341,18.7329
80160,0.594249,0.620341,0.620341,18.7329
80220,0.594249,0.620341,0.620341,18.7329
80280,0.594249,0.620341,0.619808,18.7329
80340,0.594249,0.620341,0.620341,18.7329
80400,0.593717,0.620341,0.619808,18.7329
80460,0.593717,0.620341,0.619808,18.8135
80520,0.593717,0.619808,0.619808,18.8135
80580,0.593717,0.619808,0.619808,18.8135
80640,0.593717,0.620341,0.619808,18.8135
80700,0.593717,0.619808,0.619808,18.8135
80760,0.593717,0.619808,0.619808,18.8135
80820,0.593717,0.619808,0.619808,18.8135
80880,0.593717,0.619808,0.619808,18.8135
80940,0.593717,0.619808,0.619808,18.8135
81000,0.593717,0.619808,0.619808,18.8135
81060,0.593717,0.619808,0.619808,18.8135
81120,0.593717,0.619808,0.619808,18.8135
81180,0.593717,0.619808,0.619808,18.8135
81240,0.593184,0.619276,0.619808,18.8135
81300,0.593717,0.619276,0.619808,18.8135
81360,0.593717,0.619276,0.619808,18.8135
81420,0.593717,0.619276,0.619276,18.8135
81480,0.593717,0.619276,0.619276,18.8135
81540,0.593184,0.619276,0.619276,18.8135
81600,0.593184,0.619276,0.619276,18.8135
81660,0.593184,0.619276,0.619276,18.8135
81720,0.593184,0.619276,0.619276,18.8135
81780,0.593184,0.618743,0.619276,18.8135
81840,0.593184,0.618743,0.619276,18.8940
81900,0.593184,0.618743,0.619276,18.8940
81960,0.593184,0.618743,0.619276,18.8135
82020,0.593184,0.618743,0.619276,18.8135
82080,0.593184,0.618743,0.618743,18.8940
82140,0.593184,0.618743,0.618743,18.8940
82200,0.593184,0.618743,0.618743,18.8135
82260,0.593184,0.618743,0.619276,18.8940
82320,0.593184,0.618743,0.618743,18.8940
82380,0.593184,0.618211,0.618743,18.8940
82440,0.593184,0.618743,0.618743,18.8940
82500,0.592652,0.618211,0.618743,18.9746
82560,0.592652,0.618211,0.618743,18.8940
82620,0.593184,0.618211,0.618743,18.8940
82680,0.592652,0.618211,0.618743,18.8940
82740,0.592652,0.618211,0.618743,18.8940
82800,0.592652,0.618211,0.618743,18.8940
82860,0.592652,0.618211,0.618743,18.9746
82920,0.592652,0.618211,0.618743,18.9746
82980,0.592652,0.618211,0.618743,18.8940
83040,0.592652,0.617678,0.618743,18.9746
83100,0.592652,0.617678,0.618211,18.8940
83160,0.592652,0.618211,0.618211,18.9746
83220,0.592652,0.617678,0.618211,18.8940
83280,0.592652,0.617678,0.618211,18.9746
83340,0.592652,0.617678,0.618211,19.0552
83400,0.592652,0.617678,0.618211,18.9746
83460,0.592652,0.617678,0.618211,18.9746
83520,0.592652,0.617678,0.618211,18.9746
83580,0.592652,0.617678,0.618211,18.9746
83640,0.592652,0.617678,0.618211,18.9746
83700,0.592652,0.617678,0.618211,18.9746
83760,0.592652,0.617146,0.618211,18.9746
83820,0.592652,0.617678,0.618211,18.9746
83880,0.592652,0.617678,0.618211,19.0552
83940,0.592652,0.617146,0.618211,19.0552
84000,0.592652,0.617146,0.618211,19.0552
84060,0.592652,0.617146,0.618211,19.0552
84120,0.592652,0.617146,0.618211,19.0552
84180,0.592652,0.617146,0.617678,19.0552
84240,0.592652,0.617146,0.617678,19.0552
84300,0.592652,0.617146,0.617678,19.0552
84360,0.592652,0.617146,0.617678,19.0552
84420,0.592119,0.617146,0.617678,19.0552
84480,0.592119,0.617146,0.617678,19.0552
84540,0.592119,0.616613,0.617678,19.0552
84600,0.592119,0.616613,0.617678,19.0552
84660,0.592119,0.616613,0.617678,19.0552
84720,0.592119,0.616613,0.617678,19.0552
84780,0.592119,0.616613,0.617678,19.0552
84840,0.592119,0.616613,0.617678,19.2969
84900,0.592119,0.616613,0.617678,19.4580
84960,0.592119,0.616081,0.617678,19.4580
85020,0.592119,0.616081,0.617678,19.4580
85080,0.592119,0.616613,0.617678,19.4580
85140,0.592119,0.616081,0.617146,19.3774
85200,0.592119,0.616081,0.617146,19.3774
85260,0.592119,0.616081,0.617146,19.3774
85320,0.591587,0.615548,0.617146,19.5386
85380,0.592119,0.616081,0.617146,19.6997
85440,0.591587,0.616081,0.617146,19.6191
85500,0.592119,0.615548,0.617146,19.5386
85560,0.591587,0.616081,0.617146,19.5386
85620,0.592119,0.615548,0.617146,19.5386
85680,0.591587,0.615548,0.617146,19.4580
85740,0.592119,0.615548,0.617146,19.4580
85800,0.591587,0.615548,0.617146,19.4580
85860,0.591587,0.615548,0.617146,19.6191
85920,0.591587,0.615548,0.617146,19.6997
85980,0.591587,0.615548,0.617146,19.6191
86040,0.591587,0.615548,0.617146,19.6191
86100,0.591587,0.615548,0.617146,19.5386
86160,0.591587,0.615548,0.617146,19.6191
86220,0.591587,0.615016,0.616613,19.8608
86280,0.591587,0.615016,0.617146,19.9414
86340,0.591587,0.615016,0.616613,20.0220
86400,0.591587,0.615016,0.617146,20.0220
