***SENSOR SELECTION
CH 1-Voltage(�1V)
CH 2-Voltage(�1V)
INTERNAL
*** Sampling Rate 
1 Sample/s
*** Duration to Monitor  
5 Hours
Time(s),V1,V2,�C
6680.000000,0.855165,0.841320,29.6094
6681.000000,0.855165,0.841320,29.6094
6682.000000,0.855165,0.841320,29.6094
6683.000000,0.855165,0.841320,29.6094
6684.000000,0.855165,0.841320,29.6094
6685.000000,0.855165,0.841320,29.6094
6686.000000,0.855165,0.841320,29.6094
6687.000000,0.855165,0.841320,29.6094
6688.000000,0.855165,0.841320,29.6094
6689.000000,0.855165,0.841320,29.6094
6690.000000,0.855165,0.841320,29.6094
6691.000000,0.855165,0.841320,29.6094
6692.000000,0.855165,0.841320,29.6094
6693.000000,0.855165,0.841320,29.6094
6694.000000,0.855165,0.841320,29.6094
6695.000000,0.855165,0.841320,29.6094
6696.000000,0.855165,0.841320,29.6094
6697.000000,0.855165,0.841320,29.6094
6698.000000,0.855165,0.841320,29.6094
6699.000000,0.855165,0.841320,29.6094
6700.000000,0.855165,0.841320,29.6094
6701.000000,0.855165,0.841320,29.6094
6702.000000,0.855165,0.841320,29.6094
6703.000000,0.855165,0.841320,29.6094
6704.000000,0.855165,0.841320,29.6094
6705.000000,0.855165,0.841320,29.6094
6706.000000,0.855165,0.841320,29.6094
6707.000000,0.855165,0.841320,29.6094
6708.000000,0.855165,0.841320,29.6094
6709.000000,0.855165,0.841320,29.6094
6710.000000,0.855165,0.841320,29.6094
6711.000000,0.855165,0.841320,29.6094
6712.000000,0.855165,0.841320,29.6094
6713.000000,0.855165,0.841320,29.6094
6714.000000,0.855165,0.841320,29.6094
6715.000000,0.855165,0.841320,29.6094
6716.000000,0.855165,0.841320,29.6094
6717.000000,0.855165,0.841320,29.6094
6718.000000,0.855165,0.841320,29.6094
6719.000000,0.855165,0.841320,29.6094
6720.000000,0.855165,0.841320,29.6094
6721.000000,0.855165,0.841320,29.6094
6722.000000,0.855165,0.841320,29.6094
6723.000000,0.855165,0.841320,29.6094
6724.000000,0.855165,0.841320,29.6094
6725.000000,0.855165,0.841320,29.6094
6726.000000,0.855165,0.841320,29.6094
6727.000000,0.855165,0.841320,29.6094
6728.000000,0.855165,0.841320,29.6094
6729.000000,0.855165,0.841320,29.6094
6730.000000,0.855165,0.841320,29.6094
6731.000000,0.855165,0.841320,29.6094
6732.000000,0.855165,0.841320,29.6094
6733.000000,0.855165,0.841320,29.6094
6734.000000,0.855165,0.841320,29.6094
6735.000000,0.855165,0.841320,29.6094
6736.000000,0.855165,0.841320,29.6094
6737.000000,0.855697,0.841320,29.6094
6738.000000,0.855697,0.841853,29.6094
6739.000000,0.855697,0.841853,29.6094
6740.000000,0.855697,0.841853,29.6094
6741.000000,0.855697,0.841853,29.6094
6742.000000,0.855697,0.841853,29.6094
6743.000000,0.855697,0.841853,29.6094
6744.000000,0.855697,0.841853,29.6094
6745.000000,0.855697,0.841853,29.6094
6746.000000,0.855697,0.841853,29.6094
6747.000000,0.855697,0.841853,29.6094
6748.000000,0.855697,0.841853,29.6094
6749.000000,0.855697,0.841853,29.6094
6750.000000,0.855697,0.841853,29.6094
6751.000000,0.855697,0.841853,29.6094
6752.000000,0.855697,0.841853,29.6094
6753.000000,0.855697,0.841853,29.6094
6754.000000,0.855697,0.841853,29.6094
6755.000000,0.855697,0.841853,29.6094
6756.000000,0.855697,0.841853,29.6094
6757.000000,0.855697,0.841853,29.6094
6758.000000,0.855697,0.841853,29.6094
6759.000000,0.855697,0.841853,29.6094
6760.000000,0.855697,0.841853,29.6094
6761.000000,0.855697,0.841853,29.6094
6762.000000,0.855697,0.841853,29.6094
6763.000000,0.855697,0.841853,29.6094
6764.000000,0.855697,0.841853,29.6094
6765.000000,0.855697,0.841853,29.6094
6766.000000,0.855697,0.841853,29.6094
6767.000000,0.855697,0.841853,29.6094
6768.000000,0.855697,0.841853,29.6094
6769.000000,0.855697,0.841853,29.6094
6770.000000,0.855697,0.841853,29.6094
6771.000000,0.855697,0.841853,29.6094
6772.000000,0.855697,0.841853,29.6094
6773.000000,0.855697,0.841853,29.6094
6774.000000,0.855697,0.841853,29.6094
6775.000000,0.855697,0.841853,29.6094
6776.000000,0.855697,0.841853,29.6094
6777.000000,0.855697,0.841853,29.6094
6778.000000,0.855697,0.841853,29.6094
6779.000000,0.855697,0.841853,29.6094
6780.000000,0.855697,0.841853,29.6094
6781.000000,0.855697,0.841853,29.6094
6782.000000,0.855697,0.841853,29.6094
6783.000000,0.855697,0.841853,29.6094
6784.000000,0.855697,0.841853,29.6094
6785.000000,0.855697,0.841853,29.6094
6786.000000,0.855697,0.841853,29.6094
6787.000000,0.855697,0.841853,29.6094
6788.000000,0.855697,0.841853,29.6094
6789.000000,0.855697,0.841853,29.6094
6790.000000,0.855697,0.841853,29.6094
6791.000000,0.855697,0.841853,29.6094
6792.000000,0.855697,0.841853,29.6094
6793.000000,0.855697,0.841853,29.6094
6794.000000,0.855697,0.841853,29.6094
6795.000000,0.855697,0.841853,29.6094
6796.000000,0.855697,0.841853,29.6094
6797.000000,0.855697,0.841853,29.6094
6798.000000,0.855697,0.841853,29.6094
6799.000000,0.855697,0.841853,29.6094
6800.000000,0.855697,0.841853,29.6094
6801.000000,0.855697,0.841853,29.6094
6802.000000,0.855697,0.841853,29.6094
6803.000000,0.855697,0.841853,29.6094
6804.000000,0.855697,0.841853,29.6094
6805.000000,0.855697,0.841853,29.6094
6806.000000,0.855697,0.841853,29.6094
6807.000000,0.855697,0.841853,29.6094
6808.000000,0.855697,0.841853,29.6094
6809.000000,0.855697,0.841853,29.6094
6810.000000,0.855697,0.841853,29.6094
6811.000000,0.855697,0.841853,29.6094
6812.000000,0.855697,0.841853,29.6094
6813.000000,0.855697,0.841853,29.6094
6814.000000,0.855697,0.841853,29.6094
6815.000000,0.855697,0.841853,29.6094
6816.000000,0.855697,0.841853,29.6094
6817.000000,0.855697,0.841853,29.6094
6818.000000,0.855697,0.841853,29.6094
6819.000000,0.855697,0.841853,29.6094
6820.000000,0.855697,0.841853,29.6094
6821.000000,0.855697,0.841853,29.6094
6822.000000,0.855697,0.841853,29.6094
6823.000000,0.855697,0.841853,29.6094
6824.000000,0.855697,0.841853,29.6094
6825.000000,0.855697,0.841853,29.6094
6826.000000,0.855697,0.841853,29.6094
6827.000000,0.855697,0.841853,29.6094
6828.000000,0.855697,0.841853,29.6094
6829.000000,0.855697,0.841853,29.6094
6830.000000,0.855697,0.841853,29.6094
6831.000000,0.855697,0.841853,29.6094
6832.000000,0.855697,0.841853,29.6094
6833.000000,0.855697,0.841853,29.6094
6834.000000,0.855697,0.841853,29.6094
6835.000000,0.855697,0.841853,29.6094
6836.000000,0.855697,0.841853,29.6094
6837.000000,0.855697,0.841853,29.6094
6838.000000,0.856230,0.841853,29.6094
6839.000000,0.856230,0.841853,29.6094
6840.000000,0.856230,0.841853,29.6094
6841.000000,0.856230,0.841853,29.6094
6842.000000,0.856230,0.841853,29.6094
6843.000000,0.856230,0.841853,29.6094
6844.000000,0.856230,0.841853,29.6094
6845.000000,0.856230,0.841853,29.6094
6846.000000,0.856230,0.841853,29.6094
6847.000000,0.856230,0.841853,29.6094
6848.000000,0.856230,0.841853,29.6094
6849.000000,0.856230,0.841853,29.6094
6850.000000,0.856230,0.841853,29.6094
6851.000000,0.856230,0.841853,29.6094
6852.000000,0.856230,0.841853,29.6094
6853.000000,0.856230,0.841853,29.6094
6854.000000,0.856230,0.841853,29.6094
6855.000000,0.856230,0.841853,29.6094
6856.000000,0.856230,0.841853,29.6094
6857.000000,0.856230,0.841853,29.6094
6858.000000,0.856230,0.841853,29.6094
6859.000000,0.856230,0.841853,29.6094
6860.000000,0.856230,0.841853,29.6094
6861.000000,0.856230,0.841853,29.6094
6862.000000,0.856230,0.841853,29.6094
6863.000000,0.856230,0.841853,29.6094
6864.000000,0.856230,0.841853,29.6094
6865.000000,0.856230,0.841853,29.6094
6866.000000,0.856230,0.841853,29.6094
6867.000000,0.856230,0.841853,29.6094
6868.000000,0.856230,0.841853,29.6094
6869.000000,0.856230,0.841853,29.6094
6870.000000,0.856230,0.841853,29.6094
6871.000000,0.856230,0.841853,29.6094
6872.000000,0.856230,0.841853,29.6094
6873.000000,0.856230,0.841853,29.6094
6874.000000,0.856230,0.841853,29.6094
6875.000000,0.856230,0.841853,29.6094
6876.000000,0.856230,0.841853,29.6094
6877.000000,0.856230,0.841853,29.6094
6878.000000,0.856230,0.841853,29.6094
6879.000000,0.856230,0.841853,29.6094
6880.000000,0.856230,0.841853,29.6094
6881.000000,0.856230,0.841853,29.6094
6882.000000,0.856230,0.841853,29.6094
6883.000000,0.856230,0.841853,29.6094
6884.000000,0.856230,0.841853,29.6094
6885.000000,0.856230,0.841853,29.6094
6886.000000,0.856230,0.841853,29.6094
6887.000000,0.856230,0.841853,29.6094
6888.000000,0.856230,0.841853,29.6094
6889.000000,0.856230,0.841853,29.6094
6890.000000,0.856230,0.841320,29.6094
6891.000000,0.856230,0.841320,29.6094
6892.000000,0.856230,0.841320,29.6094
6893.000000,0.856230,0.841320,29.6094
6894.000000,0.856230,0.841320,29.6094
6895.000000,0.856230,0.841320,29.6094
6896.000000,0.856230,0.841320,29.6094
6897.000000,0.856230,0.841320,29.6094
6898.000000,0.856230,0.841320,29.6094
6899.000000,0.856230,0.841320,29.6094
6900.000000,0.856230,0.840788,29.6094
6901.000000,0.856230,0.840788,29.6094
6902.000000,0.856230,0.840788,29.6094
6903.000000,0.856230,0.840788,29.6094
6904.000000,0.856230,0.840788,29.6094
6905.000000,0.856230,0.840788,29.6094
6906.000000,0.856230,0.840255,29.6094
6907.000000,0.856230,0.839723,29.6094
6908.000000,0.856230,0.839723,29.6094
6909.000000,0.856230,0.839723,29.6094
6910.000000,0.856230,0.839723,29.6094
6911.000000,0.856230,0.839723,29.6094
6912.000000,0.856230,0.839723,29.6094
6913.000000,0.856230,0.839723,29.6094
6914.000000,0.856230,0.839723,29.6094
6915.000000,0.856230,0.839723,29.6094
6916.000000,0.856230,0.839723,29.6094
6917.000000,0.856230,0.839723,29.6094
6918.000000,0.856230,0.839723,29.6094
6919.000000,0.856230,0.839723,29.6094
6920.000000,0.856230,0.839723,29.6094
6921.000000,0.856230,0.838658,29.6094
6922.000000,0.856230,0.838658,29.6094
6923.000000,0.856230,0.837061,29.6094
6924.000000,0.856230,0.837061,29.6094
6925.000000,0.856230,0.837061,29.6094
6926.000000,0.856230,0.837061,29.6094
6927.000000,0.856230,0.837061,29.6094
6928.000000,0.856230,0.837061,29.6094
6929.000000,0.856230,0.837061,29.6094
6930.000000,0.856230,0.837061,29.6094
6931.000000,0.856230,0.837061,29.6094
6932.000000,0.856230,0.835463,29.6094
6933.000000,0.856230,0.835463,29.6094
6934.000000,0.856762,0.836528,29.6094
6935.000000,0.856762,0.836528,29.6094
6936.000000,0.856762,0.835996,29.6094
6937.000000,0.856762,0.835996,29.6094
6938.000000,0.856762,0.835996,29.6094
6939.000000,0.856762,0.834398,29.6094
6940.000000,0.856762,0.834398,29.6094
6941.000000,0.856762,0.832801,29.6094
6942.000000,0.856762,0.832801,29.6094
6943.000000,0.856762,0.830138,29.6094
6944.000000,0.856762,0.812566,29.6094
6945.000000,0.856762,0.812566,29.6094
6946.000000,0.856762,0.808307,29.6094
6947.000000,0.856762,0.807774,29.6094
6948.000000,0.856762,0.808839,29.6094
6949.000000,0.856762,0.808307,29.6094
6950.000000,0.856762,0.808307,29.6094
6951.000000,0.856762,0.805112,29.6094
6952.000000,0.856762,0.799254,29.6094
6953.000000,0.856762,0.800319,29.6094
6954.000000,0.856762,0.799787,29.6094
6955.000000,0.856762,0.797124,29.6094
6956.000000,0.856762,0.797124,29.6094
6957.000000,0.856762,0.779020,29.6094
6958.000000,0.856762,0.775825,29.6094
6959.000000,0.856762,0.769968,29.6094
6960.000000,0.856762,0.759851,29.6094
6961.000000,0.856762,0.466453,29.5288
6962.000000,0.856762,0.216187,29.5288
6963.000000,0.856762,0.203940,29.5288
6964.000000,0.856762,0.111288,29.5288
6965.000000,0.856762,0.137912,29.5288
6966.000000,0.856762,0.197550,29.5288
6967.000000,0.856762,0.309372,29.5288
6968.000000,0.856762,0.248669,29.5288
6969.000000,0.856762,0.241214,29.5288
6970.000000,0.856762,0.232162,29.5288
6971.000000,0.856762,0.200213,29.5288
6972.000000,0.856762,0.210862,29.5288
6973.000000,0.856762,0.199680,29.5288
6974.000000,0.856762,0.145900,29.5288
6975.000000,0.856762,0.247604,29.5288
6976.000000,0.856762,0.198615,29.5288
6977.000000,0.856762,0.181043,29.5288
6978.000000,0.856762,0.135783,29.5288
6979.000000,0.856762,0.103301,29.5288
6980.000000,0.856762,0.108094,29.5288
6981.000000,0.856762,0.096911,29.5288
6982.000000,0.856762,0.171991,29.5288
6983.000000,0.856762,0.196485,29.5288
6984.000000,0.856762,0.164537,29.5288
6985.000000,0.856762,0.128860,29.5288
6986.000000,0.856762,0.102769,29.5288
6987.000000,0.856762,0.112353,29.5288
6988.000000,0.856762,0.115548,29.5288
6989.000000,0.856762,0.084664,29.5288
6990.000000,0.856762,0.208200,29.5288
6991.000000,0.856762,0.190096,29.5288
6992.000000,0.856762,0.194888,29.5288
6993.000000,0.856762,0.154952,29.5288
6994.000000,0.856762,0.102236,29.5288
6995.000000,0.856762,0.092119,29.5288
6996.000000,0.856762,0.081469,29.5288
6997.000000,0.856762,0.126730,29.5288
6998.000000,0.856762,0.148030,29.5288
6999.000000,0.856762,0.209265,29.5288
7000.000000,0.856762,0.185836,29.5288
7001.000000,0.856762,0.142705,29.5288
7002.000000,0.856762,0.094249,29.5288
7003.000000,0.856762,0.071885,29.5288
7004.000000,0.856762,0.079872,29.5288
7005.000000,0.856762,0.091054,29.5288
7006.000000,0.856762,0.086262,29.5288
7007.000000,0.856762,0.209265,29.5288
7008.000000,0.856762,0.166134,29.5288
7009.000000,0.856762,0.138445,29.5288
7010.000000,0.856762,0.119276,29.5288
7011.000000,0.856762,0.083599,29.5288
7012.000000,0.856762,0.076677,29.5288
7013.000000,0.856762,0.068157,29.5288
7014.000000,0.856762,0.069755,29.5288
7015.000000,0.856762,0.118211,29.5288
7016.000000,0.856762,0.182641,29.5288
7017.000000,0.856762,0.142705,29.5288
7018.000000,0.856762,0.118743,29.5288
7019.000000,0.856762,0.078807,29.5288
7020.000000,0.856762,0.081469,29.5288
7021.000000,0.856762,0.063898,29.5288
7022.000000,0.856762,0.054845,29.5288
7023.000000,0.856762,0.069755,29.5288
7024.000000,0.856762,0.184238,29.5288
7025.000000,0.856762,0.127263,29.5288
7026.000000,0.856762,0.119276,29.5288
7027.000000,0.856762,0.072417,29.5288
7028.000000,0.857295,0.042066,29.5288
7029.000000,0.857295,0.052183,29.5288
7030.000000,0.857295,0.078275,29.5288
7031.000000,0.857295,0.092652,29.5288
7032.000000,0.857295,0.157614,29.5288
7033.000000,0.857295,0.147497,29.5288
7034.000000,0.857295,0.132055,29.5288
7035.000000,0.857295,0.104899,29.5288
7036.000000,0.857295,0.064963,29.5288
7037.000000,0.857295,0.055910,29.5288
7038.000000,0.857295,0.071885,29.5288
7039.000000,0.857295,0.068690,29.5288
7040.000000,0.857295,0.110223,29.5288
7041.000000,0.857295,0.181043,29.5288
7042.000000,0.857295,0.141107,29.5288
7043.000000,0.857295,0.108094,29.5288
7044.000000,0.857295,0.075080,29.5288
7045.000000,0.857295,0.051650,29.5288
7046.000000,0.857295,0.056443,29.5288
7047.000000,0.857295,0.050586,29.5288
7048.000000,0.857295,0.046326,29.5288
7049.000000,0.857295,0.159744,29.5288
7050.000000,0.857295,0.132055,29.5288
7051.000000,0.857295,0.125133,29.5288
7052.000000,0.857295,0.089457,29.5288
7053.000000,0.857295,0.072417,29.5288
7054.000000,0.857295,0.063365,29.5288
7055.000000,0.857295,0.061768,29.5288
7056.000000,0.857295,0.069222,29.5288
7057.000000,0.857295,0.193823,29.5288
7058.000000,0.857295,0.140042,29.5288
7059.000000,0.857295,0.118211,29.5288
7060.000000,0.857295,0.097444,29.5288
7061.000000,0.857295,0.078275,29.5288
7062.000000,0.857295,0.055378,29.5288
7063.000000,0.857295,0.057508,29.5288
7064.000000,0.857295,0.061768,29.5288
7065.000000,0.857295,0.117678,29.5288
7066.000000,0.857295,0.120341,29.5288
7067.000000,0.857295,0.130458,29.5288
7068.000000,0.857295,0.112886,29.5288
7069.000000,0.857295,0.053780,29.5288
7070.000000,0.857295,0.055910,29.5288
7071.000000,0.857295,0.047391,29.5288
7072.000000,0.857295,0.037273,29.5288
7073.000000,0.857295,0.126730,29.5288
7074.000000,0.857295,0.099041,29.5288
7075.000000,0.857295,0.117146,29.5288
7076.000000,0.857295,0.088392,29.5288
7077.000000,0.857295,0.050053,29.5288
7078.000000,0.857295,0.043131,29.5288
7079.000000,0.857295,0.038871,29.5288
7080.000000,0.857295,0.052183,29.5288
7081.000000,0.857295,0.159212,29.5288
7082.000000,0.857295,0.118743,29.5288
7083.000000,0.857295,0.096911,29.5288
7084.000000,0.857295,0.066560,29.5288
7085.000000,0.857295,0.050586,29.5288
7086.000000,0.857295,0.051650,29.5288
7087.000000,0.857295,0.051650,29.5288
7088.000000,0.857295,0.150160,29.5288
7089.000000,0.857295,0.140042,29.5288
7090.000000,0.857295,0.111288,29.5288
7091.000000,0.857295,0.089457,29.5288
7092.000000,0.857295,0.068157,29.5288
7093.000000,0.857295,0.064963,29.5288
7094.000000,0.857295,0.061768,29.5288
7095.000000,0.857295,0.058573,29.5288
7096.000000,0.857295,0.143237,29.5288
7097.000000,0.857295,0.164537,29.5288
7098.000000,0.857295,0.126198,29.5288
7099.000000,0.857295,0.120341,29.5288
7100.000000,0.857295,0.077210,29.5288
7101.000000,0.857295,0.084664,29.5288
7102.000000,0.857295,0.093184,29.5288
7103.000000,0.857295,0.082002,29.5288
7104.000000,0.857295,0.096911,29.5288
7105.000000,0.857295,0.192226,29.5288
7106.000000,0.857295,0.159212,29.5288
7107.000000,0.857295,0.143237,29.5288
7108.000000,0.857295,0.106496,29.5288
7109.000000,0.857295,0.093184,29.5288
7110.000000,0.857295,0.088392,29.5288
7111.000000,0.857295,0.091054,29.5288
7112.000000,0.857295,0.173056,29.5288
7113.000000,0.857295,0.193291,29.5288
7114.000000,0.857295,0.166666,29.5288
7115.000000,0.857295,0.141107,29.5288
7116.000000,0.857295,0.102236,29.5288
7117.000000,0.857295,0.099041,29.5288
7118.000000,0.857295,0.099041,29.5288
7119.000000,0.857295,0.084132,29.5288
7120.000000,0.857295,0.168264,29.5288
7121.000000,0.857295,0.129925,29.5288
7122.000000,0.857295,0.129925,29.5288
7123.000000,0.857295,0.093717,29.5288
7124.000000,0.857295,0.071885,29.5288
7125.000000,0.857295,0.069222,29.5288
7126.000000,0.857295,0.069755,29.5288
7127.000000,0.857295,0.116081,29.5288
7128.000000,0.857295,0.166666,29.5288
7129.000000,0.857295,0.134718,29.5288
7130.000000,0.857295,0.115016,29.5288
7131.000000,0.857295,0.076145,29.5288
7132.000000,0.857295,0.071352,29.5288
7133.000000,0.857295,0.063898,29.5288
7134.000000,0.857295,0.062300,29.5288
7135.000000,0.857295,0.118211,29.5288
7136.000000,0.857295,0.111821,29.5288
7137.000000,0.857295,0.082002,29.5288
7138.000000,0.857295,0.069222,29.5288
7139.000000,0.857295,0.035676,29.5288
7140.000000,0.857827,0.029819,29.5288
7141.000000,0.857827,0.031949,29.5288
7142.000000,0.857827,0.039403,29.5288
7143.000000,0.857827,0.085729,29.5288
7144.000000,0.857827,0.122471,29.5288
7145.000000,0.857827,0.092119,29.5288
7146.000000,0.857827,0.084132,29.5288
7147.000000,0.857827,0.045261,29.5288
7148.000000,0.857827,0.034611,29.5288
7149.000000,0.857827,0.026091,29.5288
7150.000000,0.857827,0.028754,29.5288
7151.000000,0.857827,0.059638,29.5288
7152.000000,0.857827,0.115548,29.5288
7153.000000,0.857827,0.079340,29.5288
7154.000000,0.857827,0.064430,29.5288
7155.000000,0.857827,0.041533,29.5288
7156.000000,0.857827,0.041533,29.5288
7157.000000,0.857827,0.029819,29.5288
7158.000000,0.857827,0.032481,29.5288
7159.000000,0.857827,0.068690,29.5288
7160.000000,0.857827,0.129925,29.5288
7161.000000,0.857827,0.102769,29.5288
7162.000000,0.857827,0.076677,29.5288
7163.000000,0.857827,0.043663,29.5288
7164.000000,0.857827,0.038871,29.5288
7165.000000,0.857827,0.038871,29.5288
7166.000000,0.857827,0.041533,29.5288
7167.000000,0.857827,0.095314,29.5288
7168.000000,0.857827,0.071885,29.5288
7169.000000,0.857827,0.070820,29.5288
7170.000000,0.857827,0.053248,29.5288
7171.000000,0.857827,0.050586,29.5288
7172.000000,0.857827,0.036209,29.5288
7173.000000,0.857827,0.036741,29.5288
7174.000000,0.857827,0.113951,29.5288
7175.000000,0.857827,0.108626,29.5288
7176.000000,0.857827,0.091587,29.5288
7177.000000,0.857827,0.078275,29.5288
7178.000000,0.857827,0.041533,29.5288
7179.000000,0.857827,0.029286,29.5288
7180.000000,0.857827,0.048456,29.5288
7181.000000,0.857827,0.048456,29.5288
7182.000000,0.857827,0.138445,29.5288
7183.000000,0.857827,0.110223,29.5288
7184.000000,0.857827,0.089457,29.5288
7185.000000,0.857827,0.068690,29.5288
7186.000000,0.857827,0.034079,29.5288
7187.000000,0.857827,0.034079,29.5288
7188.000000,0.857827,0.041533,29.5288
7189.000000,0.857827,0.043663,29.5288
7190.000000,0.857827,0.080937,29.5288
7191.000000,0.857827,0.110223,29.5288
7192.000000,0.857827,0.077210,29.5288
7193.000000,0.857827,0.063365,29.5288
7194.000000,0.857827,0.044196,29.5288
7195.000000,0.857827,0.035676,29.5288
7196.000000,0.857827,0.037273,29.5288
7197.000000,0.857827,0.030884,29.5288
7198.000000,0.857827,0.045793,29.5288
7199.000000,0.857827,0.094781,29.5288
7200.000000,0.857827,0.068157,29.5288
7201.000000,0.857827,0.062833,29.5288
7202.000000,0.857827,0.049521,29.5288
7203.000000,0.857827,0.021832,29.5288
7204.000000,0.857827,0.023961,29.5288
7205.000000,0.857827,0.022364,29.5288
7206.000000,0.857827,0.026091,29.5288
7207.000000,0.857827,0.093717,29.5288
7208.000000,0.857827,0.068157,29.5288
7209.000000,0.857827,0.063365,29.5288
7210.000000,0.857827,0.047391,29.5288
7211.000000,0.857827,0.022364,29.5288
7212.000000,0.857827,0.020767,29.5288
7213.000000,0.857827,0.022896,29.5288
7214.000000,0.857827,0.039936,29.5288
7215.000000,0.857827,0.076145,29.5288
7216.000000,0.857827,0.060170,29.5288
7217.000000,0.857827,0.048456,29.5288
7218.000000,0.857827,0.038338,29.5288
7219.000000,0.857827,0.022364,29.5288
7220.000000,0.857827,0.017572,29.4482
7221.000000,0.857827,0.018637,29.4482
7222.000000,0.857827,0.020767,29.4482
7223.000000,0.857827,0.083599,29.4482
7224.000000,0.857827,0.055378,29.4482
7225.000000,0.857827,0.051118,29.4482
7226.000000,0.857827,0.046858,29.4482
7227.000000,0.858360,0.019702,29.4482
7228.000000,0.858360,0.018104,29.4482
7229.000000,0.858360,0.021299,29.4482
7230.000000,0.858360,0.028221,29.4482
7231.000000,0.858360,0.098509,29.4482
7232.000000,0.858360,0.072950,29.4482
7233.000000,0.858360,0.060703,29.4482
7234.000000,0.858360,0.052715,29.4482
7235.000000,0.858360,0.022896,29.4482
7236.000000,0.858360,0.021299,29.4482
7237.000000,0.858360,0.020234,29.4482
7238.000000,0.858360,0.025559,29.4482
7239.000000,0.858360,0.074015,29.4482
7240.000000,0.858360,0.063365,29.4482
7241.000000,0.858360,0.052183,29.4482
7242.000000,0.858360,0.055378,29.4482
7243.000000,0.858360,0.024494,29.4482
7244.000000,0.858360,0.022364,29.4482
7245.000000,0.858360,0.020234,29.4482
7246.000000,0.858360,0.020234,29.4482
7247.000000,0.858360,0.046326,29.4482
7248.000000,0.858360,0.074547,29.4482
7249.000000,0.858360,0.063365,29.4482
7250.000000,0.858360,0.051650,29.4482
7251.000000,0.858360,0.040468,29.4482
7252.000000,0.858360,0.021832,29.4482
7253.000000,0.858360,0.018637,29.4482
7254.000000,0.858360,0.020234,29.4482
7255.000000,0.858360,0.028221,29.4482
7256.000000,0.858360,0.080937,29.4482
7257.000000,0.858360,0.058573,29.4482
7258.000000,0.858360,0.044728,29.4482
7259.000000,0.858360,0.040468,29.4482
7260.000000,0.858360,0.018104,29.4482
7261.000000,0.858360,0.018637,29.4482
7262.000000,0.858360,0.020767,29.4482
7263.000000,0.858360,0.025026,29.4482
7264.000000,0.858360,0.092119,29.4482
7265.000000,0.858360,0.051118,29.4482
7266.000000,0.858360,0.046858,29.4482
7267.000000,0.858360,0.034611,29.4482
7268.000000,0.858360,0.012247,29.4482
7269.000000,0.858360,0.014377,29.4482
7270.000000,0.858360,0.015442,29.4482
7271.000000,0.858360,0.021299,29.4482
7272.000000,0.858360,0.056443,29.4482
7273.000000,0.858360,0.045793,29.4482
7274.000000,0.858360,0.054845,29.4482
7275.000000,0.858360,0.044196,29.4482
7276.000000,0.858360,0.023429,29.4482
7277.000000,0.858360,0.018637,29.4482
7278.000000,0.858360,0.013312,29.4482
7279.000000,0.858360,0.023961,29.4482
7280.000000,0.858360,0.074547,29.4482
7281.000000,0.858360,0.049521,29.4482
7282.000000,0.858360,0.047923,29.4482
7283.000000,0.858360,0.035144,29.4482
7284.000000,0.858360,0.015442,29.4482
7285.000000,0.858360,0.015974,29.4482
7286.000000,0.858360,0.016507,29.4482
7287.000000,0.858360,0.022364,29.4482
7288.000000,0.858360,0.075612,29.4482
7289.000000,0.858360,0.052183,29.4482
7290.000000,0.858360,0.047391,29.4482
7291.000000,0.858360,0.047391,29.4482
7292.000000,0.858360,0.023961,29.4482
7293.000000,0.858360,0.020767,29.4482
7294.000000,0.858360,0.020767,29.4482
7295.000000,0.858360,0.020767,29.4482
7296.000000,0.858360,0.046858,29.4482
7297.000000,0.858360,0.067092,29.4482
7298.000000,0.858360,0.043663,29.4482
7299.000000,0.858360,0.034079,29.4482
7300.000000,0.858360,0.036741,29.4482
7301.000000,0.858360,0.014909,29.4482
7302.000000,0.858360,0.019702,29.4482
7303.000000,0.858360,0.017039,29.4482
7304.000000,0.858360,0.017039,29.4482
7305.000000,0.858360,0.060703,29.4482
7306.000000,0.858360,0.040468,29.4482
7307.000000,0.858360,0.039403,29.4482
7308.000000,0.858360,0.041001,29.4482
7309.000000,0.858360,0.019169,29.4482
7310.000000,0.858360,0.015974,29.4482
7311.000000,0.858360,0.019169,29.4482
7312.000000,0.858360,0.019169,29.4482
7313.000000,0.858360,0.059105,29.4482
7314.000000,0.858360,0.053780,29.4482
7315.000000,0.858360,0.041533,29.4482
7316.000000,0.858360,0.041533,29.4482
7317.000000,0.858360,0.020767,29.4482
7318.000000,0.858360,0.018104,29.4482
7319.000000,0.858360,0.018104,29.4482
7320.000000,0.858360,0.018104,29.4482
7321.000000,0.858360,0.018104,29.4482
7322.000000,0.858360,0.061768,29.4482
7323.000000,0.858360,0.039403,29.4482
7324.000000,0.858360,0.038871,29.4482
7325.000000,0.858360,0.042598,29.4482
7326.000000,0.858360,0.020234,29.4482
7327.000000,0.858360,0.015974,29.4482
7328.000000,0.858360,0.014377,29.4482
7329.000000,0.858360,0.015442,29.4482
7330.000000,0.858360,0.025559,29.4482
7331.000000,0.858360,0.055910,29.4482
7332.000000,0.858360,0.038338,29.4482
7333.000000,0.858360,0.038338,29.4482
7334.000000,0.858360,0.037273,29.4482
7335.000000,0.858360,0.015442,29.4482
7336.000000,0.858360,0.011182,29.4482
7337.000000,0.858360,0.012247,29.4482
7338.000000,0.858892,0.014377,29.4482
7339.000000,0.858892,0.020234,29.4482
7340.000000,0.858892,0.066560,29.4482
