***SENSOR SELECTION,,,,,
CH 1-Voltage(±1V),,,,,
CH 2-Voltage(±1V),,,,,
CH 3-Voltage(±1V),,,,,
INTERNAL,,,,,
*** Sampling Rate ,,,,,
1 Data Per 1 Min,,,,,
*** Duration to Monitor  ,,,,,
1 Day,,,,,
Start: 28-NOV-2022  11:47AM,,,,,
Time(s),V1,V2,V3,°C,Vavg
27420,0.669329,0.707668,0.003195,20.6665,0.460064
27480,0.669329,0.707668,0.002662,20.6665,0.459886333
27540,0.669329,0.707135,0.00213,20.6665,0.459531333
27600,0.668796,0.707135,0.002662,20.6665,0.459531
27660,0.668796,0.707135,0.003195,20.6665,0.459708667
27720,0.668796,0.707135,0.002662,20.6665,0.459531
27780,0.668264,0.707135,0.00213,20.6665,0.459176333
27840,0.668264,0.706603,0.002662,20.6665,0.459176333
27900,0.668264,0.706603,0.002662,20.5859,0.459176333
27960,0.667731,0.706603,0.002662,20.6665,0.458998667
28020,0.667731,0.706603,0.002662,20.6665,0.458998667
28080,0.667731,0.706603,0.002662,20.6665,0.458998667
28140,0.667199,0.706603,0.00213,20.5859,0.458644
28200,0.667199,0.70607,0.002662,20.6665,0.458643667
28260,0.666666,0.70607,0.002662,20.6665,0.458466
28320,0.666666,0.70607,0.00213,20.6665,0.458288667
28380,0.666666,0.70607,0.00213,20.6665,0.458288667
28440,0.666134,0.705538,0.00213,20.6665,0.457934
28500,0.666134,0.705538,0.002662,20.5859,0.458111333
28560,0.666134,0.705538,0.00213,20.5859,0.457934
28620,0.666134,0.705538,0.002662,20.6665,0.458111333
28680,0.665602,0.705538,0.00213,20.6665,0.457756667
28740,0.665602,0.705005,0.001597,20.5859,0.457401333
28800,0.665602,0.705005,0.00213,20.5859,0.457579
28860,0.665069,0.705005,0.00213,20.5859,0.457401333
28920,0.665069,0.705005,0.002662,20.6665,0.457578667
28980,0.665069,0.704473,0.002662,20.5859,0.457401333
29040,0.664537,0.704473,0.00213,20.5859,0.457046667
29100,0.664537,0.704473,0.00213,20.6665,0.457046667
29160,0.664537,0.70394,0.00213,20.5859,0.456869
29220,0.664537,0.70394,0.00213,20.5859,0.456869
29280,0.664004,0.70394,0.00213,20.5859,0.456691333
29340,0.664004,0.70394,0.00213,20.5859,0.456691333
29400,0.663472,0.703408,0.00213,20.6665,0.456336667
29460,0.663472,0.703408,0.00213,20.5859,0.456336667
29520,0.663472,0.703408,0.00213,20.5859,0.456336667
29580,0.662939,0.702875,0.00213,20.5859,0.455981333
29640,0.662939,0.702875,0.00213,20.5859,0.455981333
29700,0.662939,0.702875,0.001597,20.5859,0.455803667
29760,0.662407,0.702875,0.00213,20.5859,0.455804
29820,0.662407,0.702875,0.001597,20.5859,0.455626333
29880,0.662407,0.702343,0.00213,20.5859,0.455626667
29940,0.662407,0.702343,0.001597,20.5859,0.455449
30000,0.661874,0.70181,0.001597,20.5859,0.455093667
30060,0.661874,0.702343,0.001597,20.5859,0.455271333
30120,0.661874,0.70181,0.001597,20.5859,0.455093667
30180,0.661342,0.70181,0.00213,20.5859,0.455094
30240,0.661342,0.70181,0.001597,20.5859,0.454916333
30300,0.660809,0.701278,0.001597,20.5859,0.454561333
30360,0.660809,0.701278,0.001597,20.5859,0.454561333
30420,0.660809,0.701278,0.001597,20.5859,0.454561333
30480,0.660809,0.700745,0.001065,20.5859,0.454206333
30540,0.660277,0.700745,0.001597,20.5859,0.454206333
30600,0.660277,0.700745,0.001065,20.5859,0.454029
30660,0.660277,0.700213,0.00213,20.5859,0.454206667
30720,0.659744,0.700213,0.001597,20.5859,0.453851333
30780,0.659744,0.69968,0.001065,20.5054,0.453496333
30840,0.659744,0.69968,0.001065,20.5859,0.453496333
30900,0.659744,0.699148,0.001597,20.5859,0.453496333
30960,0.659212,0.699148,0.001597,20.5859,0.453319
31020,0.659212,0.699148,0.001597,20.5859,0.453319
31080,0.658679,0.699148,0.001597,20.5859,0.453141333
31140,0.658679,0.698615,0.001597,20.5859,0.452963667
31200,0.658679,0.698615,0.001065,20.5859,0.452786333
31260,0.658147,0.698083,0.001597,20.5054,0.452609
31320,0.658147,0.698083,0.001065,20.5859,0.452431667
31380,0.658147,0.698083,0.001597,20.5054,0.452609
31440,0.657614,0.698083,0.001597,20.5054,0.452431333
31500,0.657614,0.69755,0.001065,20.5054,0.452076333
31560,0.657614,0.69755,0.001597,20.5859,0.452253667
31620,0.657614,0.697018,0.001597,20.5859,0.452076333
31680,0.657082,0.697018,0.001597,20.5859,0.451899
31740,0.657082,0.696485,0.001597,20.5054,0.451721333
31800,0.657082,0.696485,0.001065,20.5054,0.451544
31860,0.656549,0.696485,0.001597,20.5054,0.451543667
31920,0.656549,0.696485,0.001065,20.5054,0.451366333
31980,0.656549,0.695953,0.001065,20.5054,0.451189
32040,0.656017,0.695953,0.001065,20.5054,0.451011667
32100,0.656017,0.69542,0.001065,20.5054,0.450834
32160,0.656017,0.69542,0.001597,20.5054,0.451011333
32220,0.656017,0.69542,0.001597,20.5054,0.451011333
32280,0.655484,0.694888,0.000532,20.5054,0.450301333
32340,0.655484,0.694888,0.001065,20.5054,0.450479
32400,0.655484,0.694356,0.001065,20.5054,0.450301667
32460,0.655484,0.694356,0.001065,20.5054,0.450301667
32520,0.654952,0.694356,0.001065,20.5054,0.450124333
32580,0.654952,0.693823,0.001065,20.5054,0.449946667
32640,0.654952,0.693823,0.001065,20.5054,0.449946667
32700,0.654952,0.693823,0.001065,20.5054,0.449946667
32760,0.654419,0.693291,0.001065,20.5054,0.449591667
32820,0.654419,0.692758,0.001065,20.5054,0.449414
32880,0.654419,0.692758,0.001065,20.5054,0.449414
32940,0.654419,0.692226,0.000532,20.5054,0.449059
33000,0.653887,0.692226,0.000532,20.5054,0.448881667
33060,0.653887,0.691693,0.000532,20.5054,0.448704
33120,0.653887,0.691693,0.000532,20.5054,0.448704
33180,0.653354,0.691693,0.000532,20.5054,0.448526333
33240,0.653354,0.691161,0.000532,20.5054,0.448349
33300,0.652822,0.691161,0.000532,20.5054,0.448171667
33360,0.652822,0.690628,0.001065,20.5054,0.448171667
33420,0.652822,0.690628,0.001065,20.5054,0.448171667
33480,0.652822,0.690096,0.000532,20.5054,0.447816667
33540,0.652289,0.690096,0.001065,20.5054,0.447816667
33600,0.652289,0.690096,0.001065,20.5054,0.447816667
33660,0.652289,0.689563,0.000532,20.5054,0.447461333
33720,0.652289,0.689563,0.001065,20.5054,0.447639
33780,0.651757,0.689031,0.000532,20.5054,0.447106667
33840,0.651757,0.689031,0.000532,20.5054,0.447106667
33900,0.651757,0.689031,0.000532,20.5054,0.447106667
33960,0.651757,0.688498,0.000532,20.5054,0.446929
34020,0.651225,0.688498,0.000532,20.5054,0.446751667
34080,0.651225,0.687966,0.000532,20.5054,0.446574333
34140,0.651225,0.687966,0,20.5054,0.446397
34200,0.651225,0.687966,0,20.5054,0.446397
34260,0.650692,0.687433,0.000532,20.5054,0.446219
34320,0.650692,0.687433,0.000532,20.5054,0.446219
34380,0.650692,0.686901,0.000532,20.4248,0.446041667
34440,0.65016,0.686901,0.000532,20.5054,0.445864333
34500,0.65016,0.686368,0.000532,20.5054,0.445686667
34560,0.65016,0.686368,0.000532,20.4248,0.445686667
34620,0.649627,0.686368,0.000532,20.5054,0.445509
34680,0.649627,0.685836,0,20.4248,0.445154333
34740,0.649627,0.685836,0.000532,20.5054,0.445331667
34800,0.649627,0.685303,0.000532,20.5054,0.445154
34860,0.649627,0.685303,0.000532,20.5054,0.445154
34920,0.649095,0.684771,0,20.4248,0.444622
34980,0.649095,0.684771,0.000532,20.4248,0.444799333
35040,0.649095,0.684771,0.000532,20.4248,0.444799333
35100,0.648562,0.684238,0.000532,20.4248,0.444444
35160,0.648562,0.684238,0.000532,20.5054,0.444444
35220,0.648562,0.683706,0.000532,20.4248,0.444266667
35280,0.648562,0.683706,0,20.4248,0.444089333
35340,0.64803,0.683706,0,20.4248,0.443912
35400,0.64803,0.683173,0,20.4248,0.443734333
35460,0.64803,0.683173,0,20.5054,0.443734333
35520,0.64803,0.683173,0,20.4248,0.443734333
35580,0.64803,0.682641,0,20.4248,0.443557
35640,0.647497,0.682641,0,20.4248,0.443379333
35700,0.647497,0.682108,0.000532,20.4248,0.443379
35760,0.647497,0.682108,0,20.4248,0.443201667
35820,0.647497,0.681576,0,20.4248,0.443024333
35880,0.647497,0.681043,0,20.5054,0.442846667
35940,0.646965,0.680511,0,20.4248,0.442492
36000,0.646965,0.679979,0,20.4248,0.442314667
36060,0.646965,0.679979,0,20.4248,0.442314667
36120,0.646965,0.679979,0,20.5054,0.442314667
36180,0.646432,0.679446,0,20.4248,0.441959333
36240,0.646432,0.679446,0,20.4248,0.441959333
36300,0.646432,0.679446,-0.000532,20.4248,0.441782
36360,0.646432,0.678914,0,20.4248,0.441782
36420,0.6459,0.678381,0,20.4248,0.441427
36480,0.6459,0.678381,-0.000532,20.4248,0.441249667
36540,0.6459,0.678381,0,20.4248,0.441427
36600,0.6459,0.677849,0,20.4248,0.441249667
36660,0.645367,0.677849,0,20.4248,0.441072
36720,0.645367,0.677849,0,20.4248,0.441072
36780,0.645367,0.677316,0,20.4248,0.440894333
36840,0.645367,0.677316,0,20.4248,0.440894333
36900,0.645367,0.677316,-0.000532,20.4248,0.440717
36960,0.644835,0.676784,-0.000532,20.4248,0.440362333
37020,0.644835,0.676784,0,20.4248,0.440539667
37080,0.644835,0.676251,-0.000532,20.4248,0.440184667
37140,0.644835,0.676251,-0.000532,20.4248,0.440184667
37200,0.644302,0.676251,0,20.4248,0.440184333
37260,0.644302,0.675719,-0.000532,20.4248,0.439829667
37320,0.644302,0.675719,0,20.4248,0.440007
37380,0.644302,0.675186,0,20.4248,0.439829333
37440,0.64377,0.675186,0,20.4248,0.439652
37500,0.64377,0.675186,-0.000532,20.4248,0.439474667
37560,0.64377,0.674654,-0.000532,20.4248,0.439297333
37620,0.64377,0.674654,0,20.4248,0.439474667
37680,0.643237,0.674121,-0.000532,20.4248,0.438942
37740,0.643237,0.674121,-0.000532,20.4248,0.438942
37800,0.643237,0.674121,-0.001065,20.4248,0.438764333
37860,0.643237,0.673589,-0.000532,20.3442,0.438764667
37920,0.643237,0.673589,-0.000532,20.4248,0.438764667
37980,0.642705,0.673589,-0.000532,20.4248,0.438587333
38040,0.642705,0.673056,-0.000532,20.3442,0.438409667
38100,0.642705,0.673056,-0.000532,20.4248,0.438409667
38160,0.642705,0.672524,-0.000532,20.4248,0.438232333
38220,0.642172,0.672524,0,20.4248,0.438232
38280,0.642705,0.672524,-0.000532,20.4248,0.438232333
38340,0.642172,0.671991,-0.000532,20.4248,0.437877
38400,0.642172,0.671991,0,20.4248,0.438054333
38460,0.642172,0.671459,-0.000532,20.4248,0.437699667
38520,0.64164,0.671459,-0.000532,20.3442,0.437522333
38580,0.64164,0.671459,-0.000532,20.4248,0.437522333
38640,0.64164,0.670926,-0.000532,20.4248,0.437344667
38700,0.641107,0.670926,-0.000532,20.4248,0.437167
38760,0.641107,0.670926,-0.000532,20.4248,0.437167
38820,0.641107,0.670394,-0.000532,20.4248,0.436989667
38880,0.641107,0.669861,-0.001065,20.4248,0.436634333
38940,0.641107,0.669861,-0.000532,20.3442,0.436812
39000,0.640575,0.669861,-0.000532,20.4248,0.436634667
39060,0.640575,0.669329,-0.000532,20.3442,0.436457333
39120,0.640575,0.669329,-0.000532,20.4248,0.436457333
39180,0.640575,0.669329,-0.000532,20.4248,0.436457333
39240,0.640575,0.668796,0,20.4248,0.436457
39300,0.640042,0.668796,-0.000532,20.3442,0.436102
39360,0.640042,0.668796,-0.000532,20.3442,0.436102
39420,0.640042,0.668264,-0.000532,20.3442,0.435924667
39480,0.640042,0.668264,-0.000532,20.4248,0.435924667
39540,0.63951,0.668264,-0.000532,20.3442,0.435747333
39600,0.63951,0.667731,-0.000532,20.4248,0.435569667
39660,0.63951,0.667731,-0.000532,20.4248,0.435569667
39720,0.63951,0.667731,-0.000532,20.4248,0.435569667
39780,0.63951,0.667199,-0.000532,20.4248,0.435392333
39840,0.638977,0.667199,-0.000532,20.3442,0.435214667
39900,0.638977,0.666666,-0.000532,20.3442,0.435037
39960,0.638977,0.666666,-0.000532,20.4248,0.435037
40020,0.638977,0.666134,-0.001065,20.3442,0.434682
40080,0.638977,0.666134,-0.000532,20.4248,0.434859667
40140,0.638977,0.666134,-0.000532,20.3442,0.434859667
40200,0.638977,0.666134,-0.000532,20.4248,0.434859667
40260,0.638445,0.665602,-0.000532,20.4248,0.434505
40320,0.638445,0.665602,-0.000532,20.3442,0.434505
40380,0.638445,0.665069,-0.000532,20.3442,0.434327333
40440,0.638445,0.665069,-0.001065,20.4248,0.434149667
40500,0.638445,0.665069,-0.001065,20.3442,0.434149667
40560,0.637912,0.664537,-0.000532,20.3442,0.433972333
40620,0.637912,0.664537,-0.000532,20.3442,0.433972333
40680,0.637912,0.664537,-0.000532,20.4248,0.433972333
40740,0.63738,0.664004,-0.000532,20.3442,0.433617333
40800,0.63738,0.664004,-0.000532,20.3442,0.433617333
40860,0.63738,0.663472,-0.001065,20.4248,0.433262333
40920,0.63738,0.663472,-0.000532,20.4248,0.43344
40980,0.63738,0.662939,-0.001065,20.4248,0.433084667
41040,0.63738,0.662939,-0.000532,20.4248,0.433262333
41100,0.636848,0.662939,-0.000532,20.4248,0.433085
41160,0.636848,0.662407,-0.000532,20.4248,0.432907667
41220,0.636848,0.662407,-0.000532,20.4248,0.432907667
41280,0.636848,0.662407,-0.000532,20.3442,0.432907667
41340,0.636315,0.661874,-0.000532,20.3442,0.432552333
41400,0.636315,0.661342,-0.001065,20.3442,0.432197333
41460,0.636315,0.661342,-0.000532,20.4248,0.432375
41520,0.636315,0.660809,-0.001065,20.3442,0.432019667
41580,0.635783,0.660809,-0.000532,20.3442,0.43202
41640,0.635783,0.660809,-0.000532,20.3442,0.43202
41700,0.635783,0.660809,-0.001065,20.4248,0.431842333
41760,0.635783,0.660277,-0.001065,20.3442,0.431665
41820,0.635783,0.660277,-0.000532,20.4248,0.431842667
41880,0.63525,0.659744,-0.000532,20.4248,0.431487333
41940,0.63525,0.659744,-0.000532,20.3442,0.431487333
42000,0.63525,0.659212,-0.001065,20.3442,0.431132333
42060,0.63525,0.658679,-0.000532,20.3442,0.431132333
42120,0.634718,0.658147,-0.001065,20.3442,0.4306
42180,0.634718,0.658147,-0.001065,20.3442,0.4306
42240,0.634718,0.657614,-0.000532,20.3442,0.4306
42300,0.634718,0.657614,-0.001065,20.3442,0.430422333
42360,0.634718,0.657082,-0.001065,20.3442,0.430245
42420,0.634718,0.656549,-0.001065,20.3442,0.430067333
42480,0.634718,0.656549,-0.001065,20.3442,0.430067333
42540,0.634185,0.656017,-0.000532,20.3442,0.42989
42600,0.634185,0.655484,-0.001065,20.3442,0.429534667
42660,0.634185,0.654952,-0.001065,20.3442,0.429357333
42720,0.634185,0.654952,-0.001065,20.3442,0.429357333
42780,0.634185,0.654419,-0.001065,20.3442,0.429179667
42840,0.634185,0.653887,-0.001597,20.3442,0.428825
42900,0.633653,0.653354,-0.001065,20.3442,0.428647333
42960,0.633653,0.652822,-0.001065,20.3442,0.42847
43020,0.633653,0.651757,-0.001065,20.3442,0.428115
43080,0.633653,0.651225,-0.001065,20.3442,0.427937667
43140,0.63312,0.650692,-0.001065,20.3442,0.427582333
43200,0.63312,0.649627,-0.001065,20.3442,0.427227333
43260,0.63312,0.648562,-0.001597,20.3442,0.426695
43320,0.63312,0.647497,-0.001065,20.3442,0.426517333
43380,0.63312,0.646965,-0.001597,20.2637,0.426162667
43440,0.632588,0.6459,-0.001065,20.3442,0.425807667
43500,0.632588,0.645367,-0.001065,20.3442,0.42563
43560,0.632588,0.644302,-0.001065,20.3442,0.425275
43620,0.632588,0.64377,-0.001065,20.3442,0.425097667
43680,0.632588,0.642705,-0.001597,20.3442,0.424565333
43740,0.632055,0.642172,-0.001597,20.3442,0.42421
43800,0.632055,0.64164,-0.001065,20.2637,0.42421
43860,0.632055,0.641107,-0.001597,20.2637,0.423855
43920,0.632055,0.640575,-0.001065,20.3442,0.423855
43980,0.632055,0.640042,-0.001065,20.2637,0.423677333
44040,0.631523,0.63951,-0.001597,20.3442,0.423145333
44100,0.631523,0.638977,-0.001065,20.3442,0.423145
44160,0.631523,0.638445,-0.001597,20.2637,0.422790333
44220,0.631523,0.637912,-0.001597,20.3442,0.422612667
44280,0.631523,0.63738,-0.001597,20.3442,0.422435333
44340,0.631523,0.636848,-0.001065,20.3442,0.422435333
44400,0.63099,0.636848,-0.001597,20.2637,0.422080333
44460,0.63099,0.636315,-0.001597,20.3442,0.421902667
44520,0.63099,0.635783,-0.001597,20.2637,0.421725333
44580,0.63099,0.63525,-0.001597,20.2637,0.421547667
44640,0.63099,0.63525,-0.001065,20.3442,0.421725
44700,0.630458,0.634718,-0.001597,20.3442,0.421193
44760,0.630458,0.634718,-0.001597,20.3442,0.421193
44820,0.630458,0.634185,-0.001597,20.3442,0.421015333
44880,0.630458,0.634185,-0.001065,20.2637,0.421192667
44940,0.630458,0.633653,-0.001597,20.3442,0.420838
45000,0.630458,0.633653,-0.001597,20.3442,0.420838
45060,0.630458,0.63312,-0.001597,20.2637,0.420660333
45120,0.629925,0.63312,-0.00213,20.3442,0.420305
45180,0.629925,0.632588,-0.00213,20.3442,0.420127667
45240,0.629925,0.632588,-0.00213,20.3442,0.420127667
45300,0.629925,0.632055,-0.001597,20.3442,0.420127667
45360,0.629925,0.631523,-0.001597,20.2637,0.419950333
45420,0.629393,0.631523,-0.001597,20.3442,0.419773
45480,0.629393,0.631523,-0.001597,20.3442,0.419773
45540,0.629393,0.63099,-0.001597,20.2637,0.419595333
45600,0.629393,0.63099,-0.001597,20.2637,0.419595333
45660,0.629393,0.63099,-0.001597,20.2637,0.419595333
45720,0.629393,0.630458,-0.001597,20.3442,0.419418
45780,0.629393,0.630458,-0.001597,20.2637,0.419418
45840,0.62886,0.629925,-0.001597,20.3442,0.419062667
45900,0.62886,0.629925,-0.001597,20.3442,0.419062667
45960,0.62886,0.629925,-0.00213,20.2637,0.418885
46020,0.62886,0.629393,-0.001597,20.2637,0.418885333
46080,0.62886,0.629393,-0.001597,20.3442,0.418885333
46140,0.628328,0.629393,-0.001597,20.2637,0.418708
46200,0.628328,0.62886,-0.001597,20.2637,0.418530333
46260,0.628328,0.62886,-0.00213,20.3442,0.418352667
46320,0.628328,0.62886,-0.001597,20.2637,0.418530333
46380,0.628328,0.62886,-0.001597,20.2637,0.418530333
46440,0.628328,0.628328,-0.001597,20.2637,0.418353
46500,0.628328,0.628328,-0.001597,20.2637,0.418353
46560,0.628328,0.627795,-0.001597,20.2637,0.418175333
46620,0.627795,0.627795,-0.00213,20.2637,0.41782
46680,0.627795,0.627795,-0.00213,20.2637,0.41782
46740,0.627795,0.627795,-0.001597,20.2637,0.417997667
46800,0.627795,0.627263,-0.00213,20.2637,0.417642667
46860,0.627263,0.627263,-0.00213,20.2637,0.417465333
46920,0.627263,0.627263,-0.001597,20.2637,0.417643
46980,0.627263,0.627263,-0.001597,20.2637,0.417643
47040,0.627263,0.62673,-0.00213,20.2637,0.417287667
47100,0.627263,0.62673,-0.00213,20.2637,0.417287667
47160,0.62673,0.62673,-0.00213,20.2637,0.41711
47220,0.62673,0.62673,-0.001597,20.2637,0.417287667
47280,0.62673,0.628328,-0.00213,20.2637,0.417642667
47340,0.62673,0.628328,-0.001597,20.2637,0.417820333
47400,0.62673,0.628328,-0.001597,20.2637,0.417820333
47460,0.62673,0.628328,-0.00213,20.2637,0.417642667
47520,0.626198,0.627795,-0.001597,20.2637,0.417465333
47580,0.626198,0.627795,-0.00213,20.2637,0.417287667
47640,0.626198,0.627263,-0.00213,20.2637,0.417110333
47700,0.626198,0.627263,-0.00213,20.2637,0.417110333
47760,0.626198,0.627263,-0.001597,20.2637,0.417288
47820,0.626198,0.62673,-0.001597,20.2637,0.417110333
47880,0.626198,0.62673,-0.001597,20.2637,0.417110333
47940,0.625665,0.62673,-0.00213,20.2637,0.416755
48000,0.625665,0.626198,-0.001597,20.2637,0.416755333
48060,0.625665,0.626198,-0.001597,20.2637,0.416755333
48120,0.625665,0.626198,-0.00213,20.2637,0.416577667
48180,0.625665,0.625665,-0.00213,20.2637,0.4164
48240,0.625665,0.625665,-0.00213,20.2637,0.4164
48300,0.625665,0.625665,-0.00213,20.2637,0.4164
48360,0.625133,0.625133,-0.00213,20.2637,0.416045333
48420,0.625133,0.625133,-0.00213,20.2637,0.416045333
48480,0.625133,0.625133,-0.001597,20.2637,0.416223
48540,0.625133,0.625133,-0.00213,20.2637,0.416045333
48600,0.625133,0.6246,-0.00213,20.2637,0.415867667
48660,0.6246,0.6246,-0.001597,20.2637,0.415867667
48720,0.6246,0.6246,-0.00213,20.2637,0.41569
48780,0.6246,0.6246,-0.00213,20.2637,0.41569
48840,0.6246,0.624068,-0.00213,20.2637,0.415512667
48900,0.6246,0.624068,-0.00213,20.2637,0.415512667
48960,0.624068,0.624068,-0.00213,20.2637,0.415335333
49020,0.624068,0.624068,-0.00213,20.1831,0.415335333
49080,0.624068,0.623535,-0.00213,20.2637,0.415157667
49140,0.624068,0.623535,-0.00213,20.2637,0.415157667
49200,0.624068,0.623535,-0.00213,20.1831,0.415157667
49260,0.624068,0.623535,-0.00213,20.2637,0.415157667
49320,0.624068,0.623003,-0.00213,20.2637,0.414980333
49380,0.623535,0.623003,-0.00213,20.2637,0.414802667
49440,0.623535,0.623003,-0.00213,20.2637,0.414802667
49500,0.623535,0.622471,-0.00213,20.2637,0.414625333
49560,0.623535,0.622471,-0.00213,20.1831,0.414625333
49620,0.623535,0.622471,-0.00213,20.2637,0.414625333
49680,0.623535,0.622471,-0.002662,20.2637,0.414448
49740,0.623003,0.622471,-0.00213,20.2637,0.414448
49800,0.623003,0.621938,-0.00213,20.2637,0.414270333
49860,0.623003,0.621938,-0.00213,20.2637,0.414270333
49920,0.623003,0.621938,-0.002662,20.2637,0.414093
49980,0.622471,0.621938,-0.00213,20.2637,0.414093
50040,0.623003,0.621406,-0.002662,20.1831,0.413915667
50100,0.622471,0.621406,-0.00213,20.2637,0.413915667
50160,0.622471,0.621406,-0.00213,20.2637,0.413915667
50220,0.622471,0.621406,-0.00213,20.2637,0.413915667
50280,0.622471,0.621406,-0.00213,20.2637,0.413915667
50340,0.622471,0.620873,-0.002662,20.2637,0.413560667
50400,0.621938,0.620873,-0.00213,20.2637,0.413560333
50460,0.621938,0.620873,-0.00213,20.1831,0.413560333
50520,0.621938,0.620873,-0.002662,20.2637,0.413383
50580,0.621938,0.620873,-0.002662,20.2637,0.413383
50640,0.621938,0.620873,-0.00213,20.1831,0.413560333
50700,0.621938,0.620873,-0.002662,20.2637,0.413383
50760,0.621938,0.620341,-0.00213,20.2637,0.413383
50820,0.621406,0.620341,-0.00213,20.2637,0.413205667
50880,0.621406,0.620341,-0.002662,20.2637,0.413028333
50940,0.621406,0.620341,-0.002662,20.1831,0.413028333
51000,0.621406,0.620341,-0.00213,20.2637,0.413205667
51060,0.621406,0.619808,-0.002662,20.2637,0.412850667
51120,0.621406,0.619808,-0.00213,20.2637,0.413028
51180,0.621406,0.619808,-0.00213,20.2637,0.413028
51240,0.621406,0.619808,-0.00213,20.1831,0.413028
51300,0.620873,0.619808,-0.00213,20.2637,0.412850333
51360,0.620873,0.619808,-0.002662,20.1831,0.412673
51420,0.620873,0.619276,-0.002662,20.1831,0.412495667
51480,0.620873,0.619808,-0.00213,20.2637,0.412850333
51540,0.620873,0.619276,-0.00213,20.1831,0.412673
51600,0.620873,0.619276,-0.00213,20.1831,0.412673
51660,0.620341,0.619276,-0.00213,20.1831,0.412495667
51720,0.620341,0.619276,-0.002662,20.2637,0.412318333
51780,0.620341,0.619276,-0.002662,20.1831,0.412318333
51840,0.620341,0.619276,-0.002662,20.1831,0.412318333
51900,0.620341,0.618743,-0.002662,20.2637,0.412140667
51960,0.620341,0.618743,-0.00213,20.1831,0.412318
52020,0.619808,0.618743,-0.002662,20.1831,0.411963
52080,0.619808,0.618743,-0.002662,20.1831,0.411963
52140,0.619808,0.618743,-0.002662,20.1831,0.411963
52200,0.619808,0.618211,-0.002662,20.1831,0.411785667
52260,0.619808,0.618211,-0.002662,20.1831,0.411785667
52320,0.619808,0.618211,-0.002662,20.2637,0.411785667
52380,0.619808,0.618211,-0.002662,20.1831,0.411785667
52440,0.619276,0.618211,-0.00213,20.1831,0.411785667
52500,0.619276,0.617678,-0.002662,20.1831,0.411430667
52560,0.619276,0.617678,-0.00213,20.1831,0.411608
52620,0.619276,0.617678,-0.002662,20.1831,0.411430667
52680,0.619276,0.617678,-0.002662,20.1831,0.411430667
52740,0.619276,0.617678,-0.003195,20.1831,0.411253
52800,0.618743,0.617678,-0.002662,20.1831,0.411253
52860,0.618743,0.617678,-0.002662,20.1831,0.411253
52920,0.618743,0.617678,-0.002662,20.1831,0.411253
52980,0.618743,0.617146,-0.002662,20.1831,0.411075667
53040,0.618743,0.617146,-0.002662,20.1831,0.411075667
53100,0.618743,0.617146,-0.002662,20.1831,0.411075667
53160,0.618211,0.617146,-0.003195,20.1831,0.410720667
53220,0.618211,0.617146,-0.002662,20.1831,0.410898333
53280,0.618211,0.617146,-0.002662,20.1831,0.410898333
53340,0.618211,0.616613,-0.002662,20.1831,0.410720667
53400,0.618211,0.616613,-0.003195,20.1831,0.410543
53460,0.618211,0.616613,-0.002662,20.1831,0.410720667
53520,0.618211,0.616613,-0.002662,20.1831,0.410720667
53580,0.617678,0.616613,-0.002662,20.1831,0.410543
53640,0.617678,0.616613,-0.002662,20.1831,0.410543
53700,0.617678,0.616081,-0.002662,20.1831,0.410365667
53760,0.617678,0.616081,-0.002662,20.1831,0.410365667
53820,0.617678,0.616081,-0.002662,20.1831,0.410365667
53880,0.617678,0.615548,-0.003195,20.1831,0.410010333
53940,0.617678,0.616081,-0.002662,20.1831,0.410365667
54000,0.617146,0.615548,-0.002662,20.1831,0.410010667
54060,0.617146,0.615548,-0.002662,20.1831,0.410010667
54120,0.617146,0.615016,-0.002662,20.1831,0.409833333
54180,0.617146,0.615548,-0.002662,20.1831,0.410010667
54240,0.617146,0.615548,-0.002662,20.1831,0.410010667
54300,0.617146,0.615016,-0.002662,20.1831,0.409833333
54360,0.617146,0.615016,-0.002662,20.1831,0.409833333
54420,0.616613,0.615016,-0.002662,20.1831,0.409655667
54480,0.616613,0.615016,-0.002662,20.1831,0.409655667
54540,0.616613,0.614483,-0.002662,20.1831,0.409478
54600,0.616613,0.614483,-0.002662,20.1831,0.409478
54660,0.616613,0.614483,-0.003195,20.1831,0.409300333
54720,0.616081,0.613951,-0.002662,20.1831,0.409123333
54780,0.616081,0.613951,-0.003195,20.1831,0.408945667
54840,0.616081,0.613951,-0.002662,20.1831,0.409123333
54900,0.616081,0.613951,-0.002662,20.1831,0.409123333
54960,0.616081,0.613951,-0.003195,20.1831,0.408945667
55020,0.616081,0.613418,-0.003195,20.1831,0.408768
55080,0.615548,0.613418,-0.002662,20.1831,0.408768
55140,0.615548,0.612886,-0.002662,20.1831,0.408590667
55200,0.615548,0.613418,-0.002662,20.1831,0.408768
55260,0.615548,0.612886,-0.002662,20.1831,0.408590667
55320,0.615548,0.612886,-0.003195,20.1831,0.408413
55380,0.615548,0.612886,-0.003195,20.1831,0.408413
55440,0.615548,0.612886,-0.002662,20.1831,0.408590667
55500,0.615548,0.612353,-0.003195,20.1831,0.408235333
55560,0.615016,0.612353,-0.002662,20.1831,0.408235667
55620,0.615016,0.612353,-0.002662,20.1831,0.408235667
55680,0.615016,0.612353,-0.002662,20.1831,0.408235667
55740,0.615016,0.612353,-0.002662,20.1831,0.408235667
55800,0.615016,0.612353,-0.003195,20.1831,0.408058
