***SENSOR SELECTION,,,,,
CH 1-Voltage(±1V),,,,,
CH 2-Voltage(±1V),,,,,
CH 3-Voltage(±1V),,,,,
INTERNAL,,,,,
*** Sampling Rate ,,,,,
1 Data Per 1 Min,,,,,
*** Duration to Monitor  ,,,,,
1 Day,,,,,
Start: 05-DEC-2022  12:37PM,,,,,
Time(s),V1,V2,V3,°C,Vavg
27300,0.679979,0.666134,0.469116,20.2637,0.605076333
27360,0.680511,0.666134,0.468051,20.2637,0.604898667
27420,0.680511,0.665602,0.466986,20.2637,0.604366333
27480,0.680511,0.665602,0.464856,20.2637,0.603656333
27540,0.681576,0.665069,0.463791,20.2637,0.603478667
27600,0.681576,0.665069,0.463259,20.2637,0.603301333
27660,0.681043,0.664537,0.462726,20.3442,0.602768667
27720,0.681043,0.664537,0.461661,20.3442,0.602413667
27780,0.680511,0.664004,0.460064,20.2637,0.601526333
27840,0.680511,0.664004,0.457401,20.3442,0.600638667
27900,0.679979,0.664004,0.456869,20.2637,0.600284
27960,0.679979,0.664004,0.453674,20.2637,0.599219
28020,0.679979,0.663472,0.453674,20.3442,0.599041667
28080,0.679446,0.663472,0.452076,20.2637,0.598331333
28140,0.679446,0.662939,0.451544,20.3442,0.597976333
28200,0.679446,0.662939,0.450479,20.3442,0.597621333
28260,0.679446,0.662939,0.449414,20.2637,0.597266333
28320,0.678914,0.662407,0.448349,20.2637,0.596556667
28380,0.678914,0.662407,0.447284,20.3442,0.596201667
28440,0.678914,0.662407,0.447284,20.3442,0.596201667
28500,0.678381,0.661874,0.446752,20.3442,0.595669
28560,0.678381,0.661874,0.445154,20.2637,0.595136333
28620,0.677849,0.661342,0.443557,20.2637,0.594249333
28680,0.677849,0.661342,0.442492,20.3442,0.593894333
28740,0.677849,0.661342,0.441959,20.3442,0.593716667
28800,0.677849,0.660809,0.442492,20.3442,0.593716667
28860,0.677849,0.660809,0.441959,20.2637,0.593539
28920,0.677316,0.660809,0.441959,20.2637,0.593361333
28980,0.677316,0.660809,0.441427,20.3442,0.593184
29040,0.677316,0.660277,0.440894,20.2637,0.592829
29100,0.677316,0.660277,0.440894,20.2637,0.592829
29160,0.676784,0.659744,0.440894,20.2637,0.592474
29220,0.676784,0.659744,0.441959,20.3442,0.592829
29280,0.676784,0.659744,0.441959,20.2637,0.592829
29340,0.676784,0.659744,0.441959,20.2637,0.592829
29400,0.676251,0.659212,0.442492,20.2637,0.592651667
29460,0.676251,0.659212,0.441959,20.2637,0.592474
29520,0.676251,0.658679,0.442492,20.2637,0.592474
29580,0.676251,0.658679,0.442492,20.2637,0.592474
29640,0.676251,0.658679,0.442492,20.2637,0.592474
29700,0.676251,0.658147,0.442492,20.2637,0.592296667
29760,0.676251,0.658147,0.442492,20.2637,0.592296667
29820,0.676251,0.658147,0.443024,20.2637,0.592474
29880,0.675719,0.657614,0.444089,20.1831,0.592474
29940,0.675719,0.657614,0.445154,20.2637,0.592829
30000,0.675719,0.657082,0.446752,20.2637,0.593184333
30060,0.675719,0.657082,0.445687,20.2637,0.592829333
30120,0.675719,0.657082,0.445687,20.1831,0.592829333
30180,0.675719,0.656549,0.446219,20.1831,0.592829
30240,0.675719,0.656549,0.446219,20.2637,0.592829
30300,0.675719,0.656549,0.446219,20.2637,0.592829
30360,0.675719,0.656017,0.445687,20.1831,0.592474333
30420,0.675719,0.656017,0.445154,20.2637,0.592296667
30480,0.675719,0.656017,0.444622,20.2637,0.592119333
30540,0.675719,0.655484,0.443557,20.1831,0.591586667
30600,0.675719,0.655484,0.443557,20.1831,0.591586667
30660,0.675719,0.655484,0.442492,20.2637,0.591231667
30720,0.675719,0.654952,0.441959,20.2637,0.590876667
30780,0.675719,0.654952,0.441427,20.2637,0.590699333
30840,0.675186,0.654952,0.440894,20.2637,0.590344
30900,0.675186,0.654419,0.440362,20.2637,0.589989
30960,0.675186,0.654419,0.439297,20.1831,0.589634
31020,0.675186,0.654419,0.438765,20.2637,0.589456667
31080,0.674654,0.653887,0.438232,20.2637,0.588924333
31140,0.675186,0.653887,0.438232,20.1831,0.589101667
31200,0.675186,0.653887,0.437699,20.2637,0.588924
31260,0.675186,0.653887,0.437699,20.2637,0.588924
31320,0.675186,0.653354,0.437167,20.2637,0.588569
31380,0.675186,0.653354,0.437167,20.1831,0.588569
31440,0.675186,0.653354,0.436102,20.2637,0.588214
31500,0.675186,0.652822,0.43557,20.1831,0.587859333
31560,0.675186,0.652822,0.435037,20.2637,0.587681667
31620,0.674654,0.652822,0.434505,20.2637,0.587327
31680,0.673056,0.652822,0.433972,20.2637,0.586616667
31740,0.671991,0.652289,0.43344,20.2637,0.585906667
31800,0.670926,0.652289,0.432375,20.2637,0.585196667
31860,0.669861,0.652289,0.432375,20.2637,0.584841667
31920,0.668796,0.652289,0.431842,20.2637,0.584309
31980,0.667731,0.651757,0.43131,20.2637,0.583599333
32040,0.666666,0.651757,0.430245,20.2637,0.582889333
32100,0.665602,0.651757,0.429712,20.2637,0.582357
32160,0.664537,0.651757,0.429712,20.2637,0.582002
32220,0.663472,0.651757,0.42918,20.2637,0.581469667
32280,0.662407,0.651225,0.428647,20.1831,0.580759667
32340,0.661342,0.651225,0.428115,20.1831,0.580227333
32400,0.660809,0.651225,0.428115,20.2637,0.580049667
32460,0.659744,0.651225,0.42705,20.2637,0.579339667
32520,0.658679,0.650692,0.426517,20.2637,0.578629333
32580,0.657614,0.650692,0.425985,20.1831,0.578097
32640,0.656549,0.650692,0.42492,20.2637,0.577387
32700,0.656017,0.650692,0.424388,20.2637,0.577032333
32760,0.655484,0.650692,0.423322,20.2637,0.576499333
32820,0.654419,0.650692,0.42279,20.1831,0.575967
32880,0.653887,0.65016,0.422257,20.2637,0.575434667
32940,0.653354,0.65016,0.421193,20.1831,0.574902333
33000,0.652289,0.65016,0.42066,20.1831,0.574369667
33060,0.651757,0.649627,0.419595,20.1831,0.573659667
33120,0.651225,0.649627,0.41853,20.1831,0.573127333
33180,0.650692,0.649627,0.41853,20.2637,0.572949667
33240,0.65016,0.649627,0.417998,20.1831,0.572595
33300,0.649627,0.649627,0.416933,20.1831,0.572062333
33360,0.649627,0.649627,0.416933,20.2637,0.572062333
33420,0.649095,0.649627,0.4164,20.2637,0.571707333
33480,0.648562,0.649627,0.415868,20.1831,0.571352333
33540,0.64803,0.649095,0.415335,20.2637,0.57082
33600,0.647497,0.649095,0.41427,20.2637,0.570287333
33660,0.646965,0.649095,0.413205,20.1831,0.569755
33720,0.646432,0.649095,0.412673,20.2637,0.5694
33780,0.6459,0.649095,0.412673,20.2637,0.569222667
33840,0.6459,0.648562,0.41214,20.1831,0.568867333
33900,0.645367,0.648562,0.411608,20.2637,0.568512333
33960,0.644835,0.648562,0.411608,20.1831,0.568335
34020,0.644302,0.648562,0.410543,20.2637,0.567802333
34080,0.644302,0.648562,0.410011,20.2637,0.567625
34140,0.64377,0.648562,0.408413,20.2637,0.566915
34200,0.64377,0.648562,0.407881,20.1831,0.566737667
34260,0.643237,0.648562,0.407348,20.2637,0.566382333
34320,0.643237,0.648562,0.406816,20.2637,0.566205
34380,0.642705,0.64803,0.406816,20.2637,0.565850333
34440,0.642172,0.64803,0.406816,20.2637,0.565672667
34500,0.642172,0.64803,0.406283,20.2637,0.565495
34560,0.64164,0.64803,0.405751,20.1831,0.565140333
34620,0.64164,0.64803,0.405218,20.2637,0.564962667
34680,0.641107,0.647497,0.404686,20.2637,0.56443
34740,0.641107,0.647497,0.404686,20.2637,0.56443
34800,0.640575,0.647497,0.404153,20.1831,0.564075
34860,0.640575,0.647497,0.404153,20.2637,0.564075
34920,0.640042,0.647497,0.404686,20.2637,0.564075
34980,0.640042,0.647497,0.403088,20.1831,0.563542333
35040,0.63951,0.647497,0.403088,20.1831,0.563365
35100,0.63951,0.646965,0.403621,20.1831,0.563365333
35160,0.638977,0.646965,0.403088,20.2637,0.56301
35220,0.638977,0.647497,0.403088,20.2637,0.563187333
35280,0.638977,0.646965,0.403088,20.2637,0.56301
35340,0.638977,0.646965,0.403088,20.2637,0.56301
35400,0.638445,0.646965,0.403621,20.1831,0.563010333
35460,0.638445,0.646965,0.403621,20.2637,0.563010333
35520,0.637912,0.646965,0.403621,20.2637,0.562832667
35580,0.637912,0.646965,0.403088,20.1831,0.562655
35640,0.637912,0.646965,0.403621,20.1831,0.562832667
35700,0.63738,0.646965,0.402556,20.1831,0.562300333
35760,0.63738,0.646965,0.402556,20.1831,0.562300333
35820,0.63738,0.646965,0.402556,20.1831,0.562300333
35880,0.636848,0.646965,0.402556,20.1831,0.562123
35940,0.636848,0.646965,0.402556,20.2637,0.562123
36000,0.636848,0.646965,0.403088,20.1831,0.562300333
36060,0.636315,0.646965,0.402556,20.1831,0.561945333
36120,0.636315,0.646965,0.402556,20.1831,0.561945333
36180,0.636315,0.646432,0.402556,20.1831,0.561767667
36240,0.635783,0.646965,0.402556,20.1831,0.561768
36300,0.635783,0.646965,0.402556,20.1831,0.561768
36360,0.635783,0.646965,0.403088,20.1831,0.561945333
36420,0.635783,0.646965,0.403088,20.1831,0.561945333
36480,0.635783,0.646965,0.403088,20.1831,0.561945333
36540,0.63525,0.646432,0.402556,20.1831,0.561412667
36600,0.63525,0.646432,0.402556,20.1831,0.561412667
36660,0.63525,0.646432,0.403088,20.1831,0.56159
36720,0.634718,0.646432,0.402556,20.1831,0.561235333
36780,0.634718,0.646432,0.402556,20.1831,0.561235333
36840,0.634718,0.646432,0.403088,20.1831,0.561412667
36900,0.634718,0.646432,0.403088,20.1831,0.561412667
36960,0.634185,0.646432,0.402556,20.1831,0.561057667
37020,0.634185,0.646432,0.403088,20.1025,0.561235
37080,0.634185,0.6459,0.402556,20.1831,0.560880333
37140,0.634185,0.6459,0.402023,20.1831,0.560702667
37200,0.633653,0.6459,0.402023,20.1831,0.560525333
37260,0.633653,0.6459,0.401491,20.1025,0.560348
37320,0.633653,0.6459,0.401491,20.1831,0.560348
37380,0.63312,0.6459,0.401491,20.1831,0.560170333
37440,0.63312,0.6459,0.401491,20.1831,0.560170333
37500,0.632588,0.6459,0.401491,20.1025,0.559993
37560,0.632588,0.6459,0.400958,20.1831,0.559815333
37620,0.632588,0.6459,0.400958,20.1831,0.559815333
37680,0.632588,0.6459,0.400426,20.1831,0.559638
37740,0.632588,0.6459,0.399893,20.1831,0.559460333
37800,0.632055,0.6459,0.400426,20.1831,0.559460333
37860,0.632055,0.6459,0.400426,20.1831,0.559460333
37920,0.632055,0.6459,0.400426,20.1831,0.559460333
37980,0.632055,0.6459,0.400426,20.1831,0.559460333
38040,0.632055,0.645367,0.399893,20.1831,0.559105
38100,0.632055,0.645367,0.399361,20.1831,0.558927667
38160,0.631523,0.6459,0.399361,20.1025,0.558928
38220,0.631523,0.645367,0.399361,20.1831,0.558750333
38280,0.631523,0.645367,0.398828,20.1831,0.558572667
38340,0.631523,0.645367,0.398828,20.1831,0.558572667
38400,0.63099,0.645367,0.398828,20.1831,0.558395
38460,0.63099,0.644835,0.398828,20.1831,0.558217667
38520,0.63099,0.644835,0.398828,20.1831,0.558217667
38580,0.63099,0.644835,0.398296,20.1831,0.558040333
38640,0.630458,0.644302,0.398296,20.1831,0.557685333
38700,0.630458,0.644302,0.398296,20.1831,0.557685333
38760,0.630458,0.64377,0.398828,20.1831,0.557685333
38820,0.630458,0.64377,0.398296,20.1025,0.557508
38880,0.629925,0.64377,0.398828,20.1831,0.557507667
38940,0.629925,0.643237,0.398296,20.1025,0.557152667
39000,0.629925,0.643237,0.398296,20.1831,0.557152667
39060,0.629925,0.643237,0.398828,20.1831,0.55733
39120,0.629925,0.643237,0.398296,20.1831,0.557152667
39180,0.629393,0.643237,0.398296,20.1831,0.556975333
39240,0.629393,0.642705,0.398296,20.1831,0.556798
39300,0.629393,0.642705,0.398296,20.1831,0.556798
39360,0.629393,0.642705,0.398828,20.1025,0.556975333
39420,0.62886,0.642172,0.398296,20.1025,0.556442667
39480,0.62886,0.642172,0.398296,20.1831,0.556442667
39540,0.62886,0.642172,0.398296,20.1831,0.556442667
39600,0.62886,0.64164,0.398296,20.1831,0.556265333
39660,0.628328,0.64164,0.398296,20.1831,0.556088
39720,0.628328,0.64164,0.398296,20.1831,0.556088
39780,0.628328,0.64164,0.398296,20.1025,0.556088
39840,0.628328,0.641107,0.398828,20.1831,0.556087667
39900,0.628328,0.64164,0.398296,20.1831,0.556088
39960,0.627795,0.641107,0.398828,20.1025,0.55591
40020,0.627795,0.641107,0.398296,20.1025,0.555732667
40080,0.627795,0.641107,0.398296,20.1025,0.555732667
40140,0.627263,0.640575,0.397763,20.1831,0.555200333
40200,0.627263,0.640575,0.397763,20.1025,0.555200333
40260,0.627263,0.640575,0.397231,20.1025,0.555023
40320,0.627263,0.640575,0.397231,20.1025,0.555023
40380,0.627263,0.640575,0.397231,20.1025,0.555023
40440,0.62673,0.640042,0.397231,20.1025,0.554667667
40500,0.62673,0.640042,0.397231,20.1831,0.554667667
40560,0.62673,0.640042,0.397231,20.1025,0.554667667
40620,0.62673,0.640042,0.397231,20.1831,0.554667667
40680,0.62673,0.640042,0.397231,20.1831,0.554667667
40740,0.62673,0.640042,0.397231,20.1831,0.554667667
40800,0.62673,0.640042,0.397231,20.1025,0.554667667
40860,0.626198,0.63951,0.397231,20.1025,0.554313
40920,0.62673,0.63951,0.397231,20.1025,0.554490333
40980,0.626198,0.63951,0.397231,20.1831,0.554313
41040,0.626198,0.63951,0.397231,20.1831,0.554313
41100,0.626198,0.63951,0.397231,20.1025,0.554313
41160,0.626198,0.63951,0.396698,20.1831,0.554135333
41220,0.626198,0.63951,0.397231,20.1831,0.554313
41280,0.625665,0.63951,0.397231,20.1025,0.554135333
41340,0.625665,0.638977,0.396698,20.1831,0.55378
41400,0.625665,0.638977,0.396698,20.1831,0.55378
41460,0.625665,0.638977,0.396166,20.1025,0.553602667
41520,0.625665,0.638977,0.396166,20.1025,0.553602667
41580,0.625133,0.638977,0.396166,20.1025,0.553425333
41640,0.625133,0.638977,0.395634,20.1025,0.553248
41700,0.625133,0.638977,0.396166,20.1831,0.553425333
41760,0.6246,0.638977,0.394568,20.1831,0.552715
41820,0.6246,0.638445,0.394568,20.1831,0.552537667
41880,0.6246,0.638445,0.394036,20.1025,0.552360333
41940,0.6246,0.638445,0.394568,20.1831,0.552537667
42000,0.624068,0.638445,0.395101,20.1831,0.552538
42060,0.624068,0.638445,0.395101,20.1831,0.552538
42120,0.624068,0.638445,0.395101,20.1831,0.552538
42180,0.623535,0.638445,0.395101,20.5859,0.552360333
42240,0.623535,0.638445,0.395101,20.6665,0.552360333
42300,0.623535,0.638445,0.395634,20.5859,0.552538
42360,0.623535,0.638445,0.395634,20.5054,0.552538
42420,0.623535,0.638445,0.395634,20.4248,0.552538
42480,0.623535,0.638445,0.395634,20.5054,0.552538
42540,0.623535,0.638445,0.395634,20.4248,0.552538
42600,0.623003,0.638445,0.395634,20.3442,0.552360667
42660,0.623003,0.638445,0.395634,20.3442,0.552360667
42720,0.623003,0.637912,0.396166,20.3442,0.552360333
42780,0.623003,0.638445,0.395634,20.2637,0.552360667
42840,0.623003,0.638445,0.396166,20.2637,0.552538
42900,0.622471,0.637912,0.396166,20.2637,0.552183
42960,0.623003,0.637912,0.395634,20.2637,0.552183
43020,0.622471,0.637912,0.396166,20.2637,0.552183
43080,0.622471,0.637912,0.396166,20.1831,0.552183
43140,0.622471,0.637912,0.396166,20.1831,0.552183
43200,0.622471,0.637912,0.396698,20.2637,0.552360333
43260,0.622471,0.637912,0.396698,20.1831,0.552360333
43320,0.621938,0.637912,0.396698,20.1831,0.552182667
43380,0.621938,0.637912,0.397231,20.1831,0.552360333
43440,0.621938,0.63738,0.397231,20.1831,0.552183
43500,0.621938,0.63738,0.397231,20.1831,0.552183
43560,0.621406,0.63738,0.397231,20.1025,0.552005667
43620,0.621938,0.63738,0.397231,20.1831,0.552183
43680,0.621406,0.63738,0.397231,20.1025,0.552005667
43740,0.621406,0.63738,0.397231,20.1025,0.552005667
43800,0.621406,0.63738,0.397231,20.1025,0.552005667
43860,0.621406,0.63738,0.397231,20.1831,0.552005667
43920,0.620873,0.63738,0.397763,20.1025,0.552005333
43980,0.621406,0.63738,0.398296,20.1025,0.552360667
44040,0.620873,0.63738,0.398296,20.1025,0.552183
44100,0.620873,0.63738,0.398828,20.1025,0.552360333
44160,0.620873,0.63738,0.398296,20.1025,0.552183
44220,0.620873,0.636848,0.398296,20.1025,0.552005667
44280,0.620873,0.636848,0.397763,20.1025,0.551828
44340,0.620873,0.636848,0.397763,20.1025,0.551828
44400,0.620341,0.636848,0.398296,20.022,0.551828333
44460,0.620341,0.636848,0.398296,20.022,0.551828333
44520,0.620341,0.636848,0.397763,20.022,0.551650667
44580,0.620341,0.636848,0.397231,20.022,0.551473333
44640,0.619808,0.636315,0.397763,20.1025,0.551295333
44700,0.620341,0.636315,0.397231,20.1025,0.551295667
44760,0.619808,0.636315,0.397231,20.1025,0.551118
44820,0.619808,0.635783,0.397231,20.022,0.550940667
44880,0.619808,0.635783,0.397231,20.022,0.550940667
44940,0.619808,0.635783,0.397231,20.1025,0.550940667
45000,0.619808,0.635783,0.397231,20.022,0.550940667
45060,0.619808,0.635783,0.396698,20.1025,0.550763
45120,0.619276,0.635783,0.397231,20.022,0.550763333
45180,0.619276,0.635783,0.397231,20.1025,0.550763333
45240,0.619276,0.635783,0.396698,20.022,0.550585667
45300,0.618743,0.635783,0.397231,20.1025,0.550585667
45360,0.619276,0.635783,0.397231,20.1025,0.550763333
45420,0.618743,0.635783,0.396698,20.1025,0.550408
45480,0.618743,0.635783,0.396698,20.1025,0.550408
45540,0.618211,0.63525,0.396166,20.1025,0.549875667
45600,0.618743,0.63525,0.396166,20.1025,0.550053
45660,0.618211,0.635783,0.396698,20.1025,0.550230667
45720,0.618211,0.63525,0.396698,20.1025,0.550053
45780,0.618211,0.63525,0.396698,20.022,0.550053
45840,0.617678,0.63525,0.397231,20.1025,0.550053
45900,0.617678,0.634718,0.397231,20.1025,0.549875667
45960,0.617678,0.634718,0.397231,20.022,0.549875667
46020,0.617678,0.634718,0.397231,20.1025,0.549875667
46080,0.617678,0.634185,0.397231,20.022,0.549698
46140,0.617678,0.634718,0.397231,20.1025,0.549875667
46200,0.617146,0.634185,0.397763,20.1025,0.549698
46260,0.617146,0.634185,0.398296,20.1025,0.549875667
46320,0.617146,0.634185,0.398828,20.022,0.550053
46380,0.617146,0.634185,0.398828,20.1025,0.550053
46440,0.617146,0.634185,0.398296,20.022,0.549875667
46500,0.617146,0.634185,0.398828,20.1025,0.550053
46560,0.617146,0.634185,0.398828,20.022,0.550053
46620,0.616613,0.634185,0.398828,20.1025,0.549875333
46680,0.616613,0.634185,0.399361,20.022,0.550053
46740,0.616613,0.634185,0.399361,20.022,0.550053
46800,0.616613,0.634185,0.399893,20.022,0.550230333
46860,0.616613,0.634185,0.400426,20.022,0.550408
46920,0.616081,0.634185,0.400426,20.022,0.550230667
46980,0.616081,0.634185,0.400426,20.022,0.550230667
47040,0.616081,0.633653,0.400426,20.1025,0.550053333
47100,0.616081,0.633653,0.400426,20.022,0.550053333
47160,0.616081,0.633653,0.399893,20.022,0.549875667
47220,0.615548,0.633653,0.400426,20.022,0.549875667
47280,0.615548,0.633653,0.400426,20.022,0.549875667
47340,0.615548,0.63312,0.400426,20.022,0.549698
47400,0.615548,0.63312,0.400958,20.022,0.549875333
47460,0.615016,0.63312,0.400958,20.022,0.549698
47520,0.615016,0.63312,0.401491,20.022,0.549875667
47580,0.615016,0.63312,0.401491,20.1025,0.549875667
47640,0.615016,0.632588,0.402023,20.022,0.549875667
47700,0.614483,0.632588,0.402023,20.022,0.549698
47760,0.614483,0.632588,0.402556,20.022,0.549875667
47820,0.614483,0.632588,0.403088,20.1025,0.550053
47880,0.614483,0.632588,0.402556,20.022,0.549875667
47940,0.614483,0.632588,0.403088,20.022,0.550053
48000,0.614483,0.632588,0.403621,20.022,0.550230667
48060,0.614483,0.632588,0.403621,20.022,0.550230667
48120,0.614483,0.632588,0.404153,20.022,0.550408
48180,0.614483,0.632055,0.404686,20.1025,0.550408
48240,0.614483,0.632055,0.405218,20.022,0.550585333
48300,0.613951,0.632588,0.405218,20.022,0.550585667
48360,0.613951,0.632055,0.405218,20.022,0.550408
48420,0.613951,0.632055,0.405751,20.022,0.550585667
48480,0.613951,0.632055,0.405751,20.022,0.550585667
48540,0.613418,0.632055,0.406283,20.022,0.550585333
48600,0.613418,0.632055,0.406283,20.1025,0.550585333
48660,0.613418,0.632055,0.406283,20.022,0.550585333
48720,0.613418,0.631523,0.406283,20.022,0.550408
48780,0.612886,0.631523,0.406816,20.022,0.550408333
48840,0.612886,0.631523,0.406816,20.022,0.550408333
48900,0.612886,0.631523,0.407348,20.022,0.550585667
48960,0.612353,0.63099,0.407348,20.022,0.550230333
49020,0.612353,0.631523,0.407348,20.022,0.550408
49080,0.612353,0.63099,0.407881,20.022,0.550408
49140,0.612353,0.63099,0.408413,20.022,0.550585333
49200,0.611821,0.63099,0.408945,20.022,0.550585333
49260,0.611821,0.63099,0.409478,20.1025,0.550763
49320,0.611821,0.63099,0.410011,20.1025,0.550940667
49380,0.611821,0.63099,0.410011,20.022,0.550940667
49440,0.611821,0.630458,0.410543,20.022,0.550940667
49500,0.611821,0.630458,0.411075,20.022,0.551118
49560,0.611821,0.630458,0.411608,20.022,0.551295667
49620,0.611288,0.630458,0.41214,20.022,0.551295333
49680,0.611288,0.630458,0.41214,20.022,0.551295333
49740,0.611288,0.630458,0.412673,20.022,0.551473
49800,0.611288,0.630458,0.412673,20.022,0.551473
49860,0.611288,0.630458,0.413738,20.022,0.551828
49920,0.610756,0.629925,0.413738,20.022,0.551473
49980,0.610756,0.630458,0.413738,20.022,0.551650667
50040,0.610756,0.629925,0.41427,20.022,0.551650333
50100,0.610756,0.629925,0.414803,20.022,0.551828
50160,0.610756,0.629925,0.415335,20.022,0.552005333
50220,0.610223,0.629925,0.415868,20.022,0.552005333
50280,0.610223,0.629925,0.4164,20.022,0.552182667
50340,0.610223,0.629393,0.416933,20.022,0.552183
50400,0.610223,0.629393,0.417465,20.022,0.552360333
50460,0.610223,0.629393,0.417998,20.022,0.552538
50520,0.609691,0.629393,0.41853,20.022,0.552538
50580,0.609691,0.629393,0.419595,20.022,0.552893
50640,0.609691,0.62886,0.42066,20.022,0.553070333
50700,0.609691,0.62886,0.421193,20.022,0.553248
50760,0.609691,0.62886,0.421725,20.022,0.553425333
50820,0.609691,0.62886,0.422257,20.022,0.553602667
50880,0.609691,0.62886,0.421725,20.022,0.553425333
50940,0.609691,0.628328,0.421725,20.022,0.553248
51000,0.609158,0.628328,0.42279,20.022,0.553425333
51060,0.609158,0.628328,0.42279,20.022,0.553425333
51120,0.609158,0.628328,0.423855,19.9414,0.553780333
51180,0.609158,0.628328,0.424388,20.022,0.553958
51240,0.609158,0.628328,0.424388,20.022,0.553958
51300,0.609158,0.627795,0.424388,20.022,0.553780333
51360,0.608626,0.628328,0.42492,20.022,0.553958
51420,0.608626,0.627795,0.42492,20.022,0.553780333
51480,0.608626,0.627795,0.425452,20.022,0.553957667
51540,0.608626,0.627795,0.425452,20.022,0.553957667
51600,0.608626,0.627795,0.425985,20.022,0.554135333
51660,0.608094,0.627795,0.426517,20.022,0.554135333
51720,0.608094,0.627795,0.426517,20.022,0.554135333
51780,0.608094,0.627263,0.426517,20.022,0.553958
51840,0.608094,0.627263,0.42705,20.022,0.554135667
51900,0.608094,0.627263,0.42705,19.9414,0.554135667
51960,0.608094,0.627263,0.427582,20.022,0.554313
52020,0.607561,0.627263,0.428115,20.022,0.554313
52080,0.607561,0.627263,0.428647,20.022,0.554490333
52140,0.607561,0.627263,0.42918,20.022,0.554668
52200,0.607561,0.62673,0.429712,19.9414,0.554667667
52260,0.607561,0.62673,0.430245,20.022,0.554845333
52320,0.607561,0.627263,0.430777,20.022,0.555200333
52380,0.607029,0.62673,0.43131,20.022,0.555023
52440,0.607029,0.62673,0.431842,20.022,0.555200333
52500,0.607029,0.62673,0.432375,20.022,0.555378
52560,0.607029,0.62673,0.432375,20.022,0.555378
52620,0.607029,0.62673,0.432907,20.022,0.555555333
52680,0.606496,0.62673,0.432907,20.022,0.555377667
52740,0.606496,0.62673,0.43344,20.022,0.555555333
52800,0.606496,0.62673,0.433972,20.022,0.555732667
52860,0.606496,0.626198,0.433972,20.022,0.555555333
52920,0.606496,0.626198,0.434505,20.022,0.555733
52980,0.606496,0.626198,0.435037,20.022,0.555910333
53040,0.605964,0.626198,0.434505,20.022,0.555555667
53100,0.605964,0.626198,0.43557,20.022,0.555910667
53160,0.605964,0.626198,0.436634,20.022,0.556265333
53220,0.605964,0.626198,0.437699,19.9414,0.556620333
53280,0.605964,0.626198,0.438232,20.022,0.556798
53340,0.605964,0.625665,0.438765,20.022,0.556798
53400,0.605964,0.625665,0.439297,20.022,0.556975333
53460,0.605431,0.625665,0.439829,20.022,0.556975
53520,0.605431,0.625665,0.440362,20.022,0.557152667
53580,0.605431,0.625665,0.440362,20.022,0.557152667
53640,0.605431,0.625665,0.440894,20.022,0.55733
53700,0.605431,0.625665,0.440894,20.022,0.55733
53760,0.605431,0.625665,0.441427,20.022,0.557507667
53820,0.605431,0.625665,0.441427,20.022,0.557507667
53880,0.605431,0.625665,0.440894,20.022,0.55733
53940,0.604899,0.625133,0.441427,20.022,0.557153
54000,0.604899,0.625133,0.441959,20.022,0.557330333
54060,0.604899,0.625133,0.442492,20.022,0.557508
54120,0.604899,0.625133,0.443024,20.022,0.557685333
54180,0.604899,0.625133,0.443557,20.022,0.557863
54240,0.604899,0.625133,0.444089,20.022,0.558040333
54300,0.604899,0.625133,0.444622,20.022,0.558218
54360,0.604899,0.6246,0.444622,19.9414,0.558040333
54420,0.604366,0.6246,0.445154,20.022,0.55804
54480,0.604366,0.6246,0.445687,20.022,0.558217667
54540,0.604366,0.6246,0.446219,20.022,0.558395
54600,0.604366,0.6246,0.446752,20.022,0.558572667
54660,0.604366,0.624068,0.447284,20.022,0.558572667
54720,0.604366,0.624068,0.447817,20.022,0.558750333
54780,0.604366,0.624068,0.448349,20.022,0.558927667
54840,0.603834,0.624068,0.448349,19.9414,0.558750333
54900,0.603834,0.624068,0.448882,19.9414,0.558928
54960,0.603834,0.624068,0.449414,19.9414,0.559105333
55020,0.603834,0.624068,0.449414,19.9414,0.559105333
55080,0.603834,0.624068,0.449414,20.022,0.559105333
55140,0.603834,0.623535,0.449947,19.9414,0.559105333
55200,0.603834,0.624068,0.450479,19.9414,0.559460333
55260,0.603301,0.623535,0.451011,19.9414,0.559282333
55320,0.603301,0.623535,0.451544,19.9414,0.55946
55380,0.603301,0.623535,0.451544,19.9414,0.55946
55440,0.603301,0.623535,0.451011,19.9414,0.559282333
55500,0.603301,0.623535,0.451011,19.9414,0.559282333
55560,0.603301,0.623535,0.451544,19.9414,0.55946
55620,0.603301,0.623003,0.452076,19.9414,0.55946
55680,0.602769,0.623003,0.452076,19.9414,0.559282667
55740,0.602769,0.623003,0.452609,19.9414,0.559460333
55800,0.602769,0.623003,0.452076,19.9414,0.559282667
55860,0.602769,0.623003,0.452076,19.9414,0.559282667
55920,0.602769,0.623003,0.451544,19.9414,0.559105333
55980,0.602769,0.623003,0.452076,19.9414,0.559282667
56040,0.602769,0.623003,0.452609,19.9414,0.559460333
56100,0.602769,0.622471,0.453142,19.9414,0.559460667
56160,0.602236,0.622471,0.453674,19.9414,0.559460333
56220,0.602769,0.622471,0.454206,19.9414,0.559815333
56280,0.602236,0.622471,0.454739,20.022,0.559815333
56340,0.602236,0.622471,0.455271,19.9414,0.559992667
56400,0.602236,0.621938,0.455804,19.9414,0.559992667
56460,0.602236,0.622471,0.455804,20.022,0.560170333
