***SENSOR SELECTION
CH 1-Voltage(±1V)
CH 2-Voltage(±1V)
CH 3-Voltage(±1V)
INTERNAL
*** Sampling Rate 
1 Data Per 1 Min
*** Duration to Monitor  
1 Day
Start: 19-DEC-2022  11:54AM
Time(s),V,V,V,°C
68220,-0.107029,0.824281,0.821619,19.9414
68280,-0.107029,0.824281,0.821619,19.9414
68340,-0.107029,0.824281,0.822151,19.9414
68400,-0.107029,0.824281,0.822151,19.9414
68460,-0.107029,0.824281,0.822151,19.9414
68520,-0.107029,0.824281,0.822151,19.9414
68580,-0.107029,0.824281,0.821619,19.9414
68640,-0.107561,0.824281,0.821619,19.9414
68700,-0.107561,0.824281,0.821619,19.9414
68760,-0.107561,0.824281,0.821619,19.9414
68820,-0.107561,0.824281,0.822151,19.9414
68880,-0.107561,0.824281,0.822151,19.9414
68940,-0.107561,0.823749,0.822151,20.0220
69000,-0.107561,0.824281,0.822151,19.9414
69060,-0.107561,0.824281,0.821619,19.9414
69120,-0.107561,0.824281,0.822151,19.9414
69180,-0.107561,0.824281,0.821619,19.9414
69240,-0.107561,0.824281,0.821619,19.9414
69300,-0.107561,0.824281,0.821619,19.9414
69360,-0.107561,0.824281,0.822151,19.9414
69420,-0.108094,0.824281,0.821619,19.9414
69480,-0.108094,0.824281,0.822151,19.9414
69540,-0.107561,0.824281,0.821086,19.9414
69600,-0.107561,0.823749,0.821086,19.9414
69660,-0.108094,0.823749,0.821619,19.9414
69720,-0.108094,0.824281,0.821619,19.9414
69780,-0.108094,0.824281,0.821619,19.9414
69840,-0.108094,0.824281,0.822151,19.9414
69900,-0.108626,0.824281,0.821619,19.9414
69960,-0.108626,0.824281,0.821619,19.9414
70020,-0.108626,0.823749,0.821619,19.9414
70080,-0.108626,0.824281,0.821619,19.9414
70140,-0.109158,0.824281,0.822151,19.9414
70200,-0.109158,0.823749,0.821619,19.9414
70260,-0.109158,0.824281,0.821619,19.9414
70320,-0.109158,0.824281,0.821619,20.0220
70380,-0.109158,0.824281,0.821619,19.9414
70440,-0.109158,0.824281,0.821619,19.9414
70500,-0.109158,0.823749,0.822151,20.0220
70560,-0.109691,0.824281,0.821619,19.9414
70620,-0.109691,0.823749,0.821619,19.9414
70680,-0.109691,0.823749,0.821619,20.0220
70740,-0.110223,0.824281,0.822151,19.9414
70800,-0.110223,0.823749,0.821619,19.9414
70860,-0.110223,0.823749,0.821619,19.9414
70920,-0.110223,0.824281,0.821619,20.0220
70980,-0.110223,0.824281,0.821619,19.9414
71040,-0.110223,0.823749,0.821619,19.9414
71100,-0.110756,0.824281,0.821619,20.0220
71160,-0.110756,0.823749,0.821619,19.9414
71220,-0.110756,0.824281,0.821619,20.0220
71280,-0.110756,0.824281,0.821619,19.9414
71340,-0.110756,0.823749,0.821619,19.9414
71400,-0.110756,0.824281,0.821619,19.9414
71460,-0.110756,0.824281,0.821619,19.9414
71520,-0.110756,0.824281,0.821619,19.9414
71580,-0.110756,0.824281,0.821619,19.9414
71640,-0.110756,0.824281,0.821619,20.0220
71700,-0.110756,0.824281,0.821619,19.9414
71760,-0.110756,0.823749,0.821619,19.9414
71820,-0.110756,0.824281,0.821619,19.9414
71880,-0.110756,0.824281,0.821619,19.9414
71940,-0.110756,0.824281,0.821619,19.9414
72000,-0.110756,0.824281,0.821619,19.9414
72060,-0.110756,0.824281,0.821619,19.9414
72120,-0.110223,0.824281,0.821619,19.9414
72180,-0.110223,0.824281,0.821619,19.9414
72240,-0.110223,0.823749,0.821619,19.9414
72300,-0.110223,0.823749,0.821619,19.9414
72360,-0.110223,0.824281,0.821619,19.9414
72420,-0.109691,0.824281,0.821619,19.9414
72480,-0.109691,0.824281,0.821619,19.9414
72540,-0.109691,0.824281,0.821619,19.9414
72600,-0.109691,0.824281,0.821619,19.9414
72660,-0.109691,0.824281,0.822151,19.9414
72720,-0.109158,0.824281,0.821619,19.9414
72780,-0.109158,0.824281,0.821619,19.9414
72840,-0.109158,0.824281,0.822151,19.9414
72900,-0.109158,0.824281,0.821619,19.9414
72960,-0.108626,0.823749,0.821619,19.9414
73020,-0.108626,0.823749,0.821619,19.9414
73080,-0.108626,0.824281,0.821619,19.9414
73140,-0.108626,0.824281,0.821619,19.9414
73200,-0.108626,0.823749,0.821619,19.9414
73260,-0.108094,0.824281,0.821619,19.9414
73320,-0.108094,0.823749,0.821619,19.9414
73380,-0.108094,0.824281,0.821619,19.9414
73440,-0.107561,0.823749,0.821619,19.9414
73500,-0.107561,0.824281,0.821619,19.9414
73560,-0.107561,0.824281,0.821619,20.0220
73620,-0.107561,0.824281,0.821619,19.9414
73680,-0.107561,0.824281,0.821619,19.9414
73740,-0.107029,0.824281,0.821619,19.9414
73800,-0.107029,0.824281,0.821619,20.0220
73860,-0.107029,0.824281,0.821619,20.0220
73920,-0.106496,0.824281,0.821619,20.0220
73980,-0.106496,0.824281,0.821619,20.0220
74040,-0.106496,0.824281,0.821619,20.0220
74100,-0.105964,0.824281,0.821619,19.9414
74160,-0.105964,0.824281,0.821619,19.9414
74220,-0.105964,0.824281,0.821619,19.9414
74280,-0.105964,0.824281,0.821086,20.0220
74340,-0.105964,0.824281,0.822151,20.0220
74400,-0.105431,0.824281,0.822151,20.0220
74460,-0.105431,0.824281,0.822151,20.0220
74520,-0.105431,0.824281,0.822151,20.0220
74580,-0.105431,0.823749,0.821619,20.0220
74640,-0.104899,0.823749,0.822151,20.0220
74700,-0.104899,0.823749,0.822151,20.0220
74760,-0.104899,0.823749,0.822151,20.0220
74820,-0.104899,0.823749,0.822151,20.0220
74880,-0.104899,0.823749,0.822151,20.0220
74940,-0.104899,0.823749,0.822151,19.9414
75000,-0.104366,0.823749,0.822151,20.0220
75060,-0.104366,0.824281,0.822151,20.0220
75120,-0.104366,0.824281,0.821619,20.0220
75180,-0.104366,0.824281,0.821086,20.0220
75240,-0.103834,0.824281,0.821619,20.0220
75300,-0.103834,0.824281,0.822151,20.0220
75360,-0.103834,0.824281,0.822151,20.0220
75420,-0.103834,0.824281,0.821619,20.0220
75480,-0.103834,0.824281,0.821619,20.0220
75540,-0.103834,0.824281,0.821619,20.0220
75600,-0.103301,0.824281,0.821619,20.1025
75660,-0.103301,0.824281,0.821619,20.0220
75720,-0.103301,0.824281,0.821619,20.0220
75780,-0.103301,0.824281,0.821619,20.0220
75840,-0.102769,0.824281,0.822151,20.0220
75900,-0.102769,0.824281,0.821619,20.0220
75960,-0.102769,0.824281,0.822151,20.0220
76020,-0.102769,0.824281,0.822151,20.0220
76080,-0.102236,0.824281,0.821619,20.0220
76140,-0.102236,0.824281,0.821619,20.1025
76200,-0.102236,0.824281,0.821619,20.0220
76260,-0.101704,0.824281,0.822151,20.1025
76320,-0.101704,0.824281,0.822151,20.0220
76380,-0.101704,0.824281,0.822151,20.0220
76440,-0.101704,0.824281,0.822151,20.0220
76500,-0.101704,0.824281,0.821619,20.0220
76560,-0.101171,0.824281,0.822151,20.0220
76620,-0.101171,0.824281,0.822151,20.1025
76680,-0.101171,0.824281,0.821619,20.1025
76740,-0.101171,0.824281,0.821619,20.0220
76800,-0.100639,0.824281,0.821619,20.0220
76860,-0.100639,0.824281,0.821619,20.0220
76920,-0.100639,0.824281,0.821619,20.1025
76980,-0.100639,0.824281,0.821619,20.1025
77040,-0.100106,0.824281,0.821619,20.0220
77100,-0.100106,0.824281,0.821619,20.0220
77160,-0.100106,0.824281,0.821619,20.1025
77220,-0.099574,0.824281,0.821619,20.0220
77280,-0.099574,0.824281,0.821619,20.0220
77340,-0.099574,0.824281,0.821619,20.0220
77400,-0.099574,0.824281,0.821619,20.1025
77460,-0.099574,0.824281,0.821619,20.1025
77520,-0.099041,0.824281,0.821619,20.0220
77580,-0.099041,0.824281,0.821619,20.1025
77640,-0.099041,0.824281,0.821619,20.1025
77700,-0.099041,0.824281,0.821619,20.1025
77760,-0.099041,0.824281,0.821619,20.1025
77820,-0.098509,0.824281,0.821619,20.1025
77880,-0.099041,0.824281,0.821619,20.1025
77940,-0.098509,0.824281,0.821619,20.1025
78000,-0.098509,0.824281,0.821619,20.1025
78060,-0.098509,0.824281,0.821619,20.1025
78120,-0.098509,0.824281,0.821619,20.1025
78180,-0.097976,0.824281,0.821619,20.1025
78240,-0.097976,0.824281,0.821619,20.1025
78300,-0.097976,0.824281,0.821619,20.1025
78360,-0.097976,0.824281,0.821619,20.0220
78420,-0.097444,0.824281,0.821619,20.1025
78480,-0.097444,0.824281,0.821619,20.1025
78540,-0.097444,0.824813,0.821619,20.1025
78600,-0.097444,0.824281,0.821619,20.1025
78660,-0.097444,0.824281,0.821619,20.1025
78720,-0.097444,0.824281,0.821619,20.1025
78780,-0.096911,0.824281,0.821619,20.1025
78840,-0.096911,0.824281,0.821619,20.1831
78900,-0.096911,0.824281,0.821619,20.1025
78960,-0.096379,0.824813,0.821619,20.1025
79020,-0.096379,0.824281,0.821086,20.1025
79080,-0.096379,0.824281,0.821619,20.1025
79140,-0.096379,0.824281,0.821619,20.1025
79200,-0.095846,0.824281,0.821619,20.1025
79260,-0.096379,0.824281,0.821619,20.1831
79320,-0.095846,0.824281,0.821619,20.1025
79380,-0.095846,0.824281,0.821619,20.1025
79440,-0.095846,0.824281,0.821619,20.1025
79500,-0.095846,0.824281,0.821619,20.1025
79560,-0.095314,0.824281,0.821619,20.1025
79620,-0.095314,0.824281,0.821619,20.1025
79680,-0.095314,0.824281,0.821619,20.1025
79740,-0.095314,0.824281,0.821619,20.1025
79800,-0.095314,0.824281,0.821619,20.1025
79860,-0.095314,0.824281,0.821619,20.1025
79920,-0.095314,0.824281,0.821619,20.1025
79980,-0.095314,0.824281,0.821619,20.1025
80040,-0.095314,0.824281,0.821086,20.1025
80100,-0.095314,0.824281,0.821086,20.1025
80160,-0.095314,0.824281,0.821619,20.1025
80220,-0.095314,0.824281,0.821086,20.1025
80280,-0.095314,0.824281,0.821619,20.1025
80340,-0.094781,0.824281,0.821619,20.1025
80400,-0.094781,0.824281,0.821619,20.1025
80460,-0.094781,0.824813,0.821086,20.1025
80520,-0.094781,0.824281,0.821086,20.1025
80580,-0.094781,0.824281,0.821086,20.1025
80640,-0.094781,0.824281,0.821086,20.1025
80700,-0.094781,0.824281,0.821086,20.1025
80760,-0.094781,0.824281,0.821086,20.1025
80820,-0.094781,0.824281,0.821086,20.1025
80880,-0.094781,0.824281,0.821086,20.1025
80940,-0.094781,0.824281,0.821086,20.1025
81000,-0.094781,0.824281,0.821086,20.1025
81060,-0.094781,0.824281,0.821086,20.0220
81120,-0.094781,0.824281,0.821086,20.1025
81180,-0.094781,0.824281,0.821086,20.1025
81240,-0.094781,0.824813,0.821086,20.1025
81300,-0.094781,0.824281,0.821086,20.1025
81360,-0.095314,0.824813,0.820554,20.1025
81420,-0.095314,0.824281,0.820554,20.1025
81480,-0.095846,0.824281,0.820554,20.1831
81540,-0.095846,0.824281,0.820554,20.1831
81600,-0.096379,0.824281,0.820554,20.1831
81660,-0.096379,0.824281,0.820554,20.1831
81720,-0.096911,0.824281,0.820554,20.2637
81780,-0.096911,0.824281,0.820554,20.1831
81840,-0.097444,0.824281,0.820021,20.2637
81900,-0.097976,0.824281,0.820554,20.2637
81960,-0.097976,0.824281,0.820554,20.2637
82020,-0.098509,0.824281,0.820021,20.2637
82080,-0.098509,0.824281,0.820021,20.2637
82140,-0.099041,0.824281,0.820021,20.3442
82200,-0.099041,0.824281,0.820021,20.3442
82260,-0.099574,0.824281,0.820021,20.3442
82320,-0.099574,0.824281,0.820021,20.3442
82380,-0.100106,0.824281,0.820021,20.3442
82440,-0.100106,0.824281,0.820021,20.3442
82500,-0.100639,0.824281,0.819489,20.3442
82560,-0.101171,0.824281,0.819489,20.3442
82620,-0.101171,0.824281,0.819489,20.3442
82680,-0.101704,0.824281,0.819489,20.4248
82740,-0.101704,0.824281,0.819489,20.4248
82800,-0.102236,0.824281,0.819489,20.4248
82860,-0.102236,0.824281,0.819489,20.4248
82920,-0.102769,0.824281,0.819489,20.4248
82980,-0.103301,0.824281,0.819489,20.4248
83040,-0.103301,0.824281,0.819489,20.5054
83100,-0.103834,0.824281,0.819489,20.5054
83160,-0.103834,0.824281,0.819489,20.5054
83220,-0.104366,0.824281,0.819489,20.5054
83280,-0.104899,0.824281,0.819489,20.5054
83340,-0.105431,0.824281,0.818956,20.5054
83400,-0.105431,0.824281,0.818956,20.5054
83460,-0.105964,0.824281,0.818956,20.5859
83520,-0.105964,0.824281,0.818956,20.5859
83580,-0.106496,0.824281,0.818956,20.5859
83640,-0.106496,0.824281,0.817359,20.5859
83700,-0.106496,0.824281,0.817359,20.5859
83760,-0.107029,0.824281,0.817891,20.5859
83820,-0.107561,0.824281,0.817891,20.5859
83880,-0.107561,0.824281,0.818424,20.6665
83940,-0.107561,0.824281,0.818956,20.5859
84000,-0.108094,0.824281,0.817891,20.5859
84060,-0.108094,0.824281,0.818424,20.5859
84120,-0.108626,0.824281,0.817891,20.5859
84180,-0.109158,0.824281,0.818424,20.6665
84240,-0.109158,0.824281,0.817891,20.6665
84300,-0.109158,0.824281,0.818424,20.5859
84360,-0.109691,0.824813,0.817891,20.6665
84420,-0.109691,0.824813,0.818424,20.6665
84480,-0.109691,0.824813,0.817359,20.6665
84540,-0.109691,0.824813,0.817359,20.6665
84600,-0.109691,0.824813,0.817359,20.5859
84660,-0.110223,0.824813,0.817359,20.5859
84720,-0.110223,0.825346,0.817891,20.6665
84780,-0.110223,0.825346,0.817359,20.6665
84840,-0.110223,0.825346,0.817359,20.6665
84900,-0.110756,0.825346,0.817891,20.6665
84960,-0.110756,0.825346,0.817359,20.6665
85020,-0.110756,0.825346,0.817359,20.6665
85080,-0.111288,0.825346,0.818424,20.6665
85140,-0.111288,0.825346,0.817359,20.6665
85200,-0.111288,0.825346,0.817359,20.6665
85260,-0.111288,0.825346,0.817359,20.6665
85320,-0.111821,0.825346,0.817359,20.6665
85380,-0.111821,0.825346,0.817891,20.6665
85440,-0.111821,0.825878,0.817359,20.7471
85500,-0.111821,0.825878,0.817891,20.6665
85560,-0.111821,0.825878,0.817891,20.6665
85620,-0.111821,0.825878,0.817891,20.6665
85680,-0.111821,0.825878,0.817891,20.6665
85740,-0.112353,0.825878,0.817359,20.6665
85800,-0.112353,0.825878,0.817891,20.6665
85860,-0.112353,0.825878,0.817359,20.6665
85920,-0.112353,0.825878,0.817359,20.6665
85980,-0.112353,0.825878,0.817359,20.6665
86040,-0.112886,0.825878,0.818956,20.7471
86100,-0.112886,0.825878,0.817891,20.7471
86160,-0.113418,0.825878,0.817359,21.1499
86220,-0.113418,0.825878,0.817359,21.1499
86280,-0.113418,0.825878,0.817359,21.1499
86340,-0.113418,0.825878,0.817359,21.0693
86400,-0.113418,0.825878,0.817359,20.9888
